"recno","y1_1","y1_2","y1_3","y1_3drm","y1_4","y1_5"
3105,1,1,37000,37000,1,3
3105,1,3,46000,46000,1,3
3105,1,21,30000,10000,1,7
3106,1,3,66000,66000,1,3
3106,2,3,16000,16000,1,3
3107,1,2,160000,160000,1,3
3108,1,1,330000,330000,1,3
3108,2,1,270000,270000,1,3
3108,5,1,198000,198000,1,3
3108,5,3,50000,50000,1,3
3109,1,1,62000,62000,1,3
3110,1,1,80000,80000,1,3
3110,1,21,50000,16666.6666666667,1,7
3111,1,3,75000,75000,1,3
3111,1,19,50000,50000,1,3
3112,1,1,330000,330000,1,3
3112,2,1,340000,340000,1,3
3112,3,1,240000,240000,1,3
3112,4,1,350000,350000,1,3
3112,5,1,220000,220000,1,3
3112,7,3,65000,65000,1,3
3113,1,1,60000,60000,1,3
3113,2,3,36000,36000,1,3
3113,2,5,28000,28000,1,3
3113,3,2,30000,30000,1,3
3113,5,3,19000,19000,1,3
3113,6,3,21500,21500,1,3
3114,1,2,160000,160000,1,3
3114,1,16,125000,125000,1,3
3114,1,21,48000,48000,1,3
3115,1,3,47000,47000,1,3
3115,2,3,38000,38000,1,3
3115,3,1,110000,110000,1,3
3116,1,1,80000,80000,1,3
3116,1,19,10000,10000,1,3
3117,1,3,53000,53000,1,3
3117,2,3,21000,21000,1,3
3118,1,19,15000,9125,2,4
3118,1,21,90000,30000,1,7
3119,1,3,16000,16000,1,3
3119,1,5,22000,22000,1,3
3119,1,19,200,31985.3333333333,3,7
3120,1,1,120000,120000,1,3
3120,1,3,41000,41000,1,3
3120,2,1,120000,120000,1,3
3120,3,1,110000,110000,1,3
3120,7,1,80000,80000,1,3
3121,1,3,33000,33000,1,3
3121,2,1,100000,100000,1,3
3122,1,3,26000,26000,1,3
3122,1,19,100,53432,4,3
3123,1,3,40800,40800,1,3
3123,7,2,30000,30000,1,3
3123,8,3,19000,19000,1,3
3124,1,22,350000,350000,1,3
3125,1,3,42000,42000,1,3
3125,1,22,30000,10000,1,7
3126,1,2,100000,100000,1,3
3126,1,3,38000,38000,1,3
3126,2,3,32000,32000,1,3
3126,3,1,100000,100000,1,3
3127,1,1,150000,150000,1,3
3128,1,3,43000,43000,1,3
3129,1,1,300000,300000,1,3
3129,1,18,100000,100000,1,3
3129,2,3,27000,27000,1,3
3130,1,2,220000,220000,1,3
3130,2,1,340000,340000,1,3
3130,2,3,28000,28000,1,3
3131,2,1,80000,80000,1,3
3132,1,1,80000,80000,1,3
3132,1,3,30000,30000,1,3
3132,2,3,45000,45000,1,3
3133,1,2,150000,150000,1,3
3134,1,1,240000,240000,1,3
3134,1,3,53000,53000,1,3
3134,2,1,270000,270000,1,3
3134,2,3,56000,56000,1,3
3135,1,1,360000,360000,1,3
3136,1,3,39900,39900,1,3
3136,1,5,18000,18000,1,3
3137,1,3,48000,48000,1,3
3137,2,1,280000,280000,1,3
3137,2,3,34000,34000,1,3
3138,1,1,350000,350000,1,3
3138,2,1,300000,300000,1,3
3139,1,3,46000,46000,1,3
3140,1,1,240000,240000,1,3
3140,1,3,73000,73000,1,3
3141,1,1,300000,300000,1,3
3141,2,1,210000,210000,1,3
3141,2,19,10000,10000,1,3
3142,1,1,370000,370000,1,3
3142,1,19,300,143934,3,3
3143,2,1,220000,220000,1,3
3143,2,19,500,239890,3,3
3144,1,3,45000,45000,1,3
3144,1,19,500,239890,3,3
3145,1,3,45000,45000,1,3
3145,1,19,400,191912,3,3
3145,2,3,42000,42000,1,3
3146,1,13,20000,20000,1,3
3146,2,13,12000,12000,1,3
3146,3,1,150000,150000,1,3
3146,4,1,60000,60000,1,3
3147,1,3,48000,48000,1,3
3147,2,3,43000,43000,1,3
3147,3,13,25000,25000,1,3
3147,4,13,20000,20000,1,3
3147,5,1,140000,140000,1,3
3148,2,5,33000,33000,1,3
3148,2,13,75000,75000,1,3
3148,2,19,420,201507.6,3,3
3149,1,3,42000,42000,1,3
3149,1,13,65000,65000,1,3
3149,3,5,28000,28000,1,3
3149,3,13,60000,60000,1,3
3149,3,19,460,220698.8,3,3
3150,1,3,42000,42000,1,3
3150,1,17,30000,30000,1,3
3150,1,19,350,167923,3,3
3151,1,3,45000,45000,1,3
3151,2,13,110000,110000,1,3
3152,1,3,44500,44500,1,3
3152,1,19,20000,48666.6666666667,2,7
3152,2,3,38400,38400,1,3
3153,1,3,41500,41500,1,3
3153,2,3,36700,36700,1,3
3153,3,13,100000,100000,1,3
3154,1,3,42000,42000,1,3
3154,1,18,15000,15000,1,3
3154,2,3,38000,38000,1,3
3155,1,13,110000,110000,1,3
3156,1,13,100000,100000,1,3
3157,1,3,40600,40600,1,3
3157,2,13,110000,110000,1,3
3158,1,13,20000,20000,1,3
3158,2,1,80000,80000,1,3
3159,1,3,48000,48000,1,3
3159,1,13,69100,69100,1,3
3159,1,18,25000,25000,1,3
3160,1,3,42800,42800,1,3
3160,1,19,300,53432,4,7
3160,2,3,39700,39700,1,3
3161,1,3,43000,43000,1,3
3161,2,13,45000,45000,1,3
3162,1,13,50000,50000,1,3
3162,2,1,70000,70000,1,3
3163,1,5,22500,22500,1,3
3163,1,13,40000,40000,1,3
3164,1,3,38500,38500,1,3
3164,1,13,130000,130000,1,3
3165,1,1,210000,210000,1,3
3165,1,3,32600,32600,1,3
3166,1,13,18000,18000,1,3
3166,2,1,140000,140000,1,3
3167,1,1,120000,120000,1,3
3167,2,13,36000,12000,1,7
3168,1,3,41000,41000,1,3
3168,1,5,18000,18000,1,3
3168,2,3,38600,38600,1,3
3169,1,13,90000,30000,1,7
3170,1,19,10000,18250,2,6
3171,1,3,35000,35000,1,3
3171,2,13,125000,125000,1,3
3172,1,3,42000,42000,1,3
3172,2,3,41000,41000,1,3
3173,2,5,33500,33500,1,3
3173,2,19,5000,12166.6666666667,2,7
3174,1,22,30000,10000,1,7
3175,1,3,42000,42000,1,3
3175,2,5,33000,33000,1,3
3175,2,13,60000,60000,1,3
3176,1,2,50000,50000,1,3
3176,2,13,80000,80000,1,3
3177,1,13,35000,11666.6666666667,1,7
3177,3,1,50000,50000,1,3
3178,1,1,250000,250000,1,3
3178,2,13,200000,66666.6666666667,1,7
3178,3,2,150000,150000,1,3
3178,4,2,100000,100000,1,3
3179,1,2,220000,220000,1,3
3179,3,1,80000,80000,1,3
3179,4,1,80000,80000,1,3
3179,8,1,120000,120000,1,3
3180,1,3,38000,38000,1,3
3180,2,1,120000,120000,1,3
3180,3,1,15000,15000,1,3
3180,3,5,27000,27000,1,3
3181,1,1,50000,50000,1,3
3182,1,13,200000,66666.6666666667,1,7
3182,3,1,100000,100000,1,3
3182,4,2,100000,100000,1,3
3182,7,3,27000,27000,1,3
3183,1,3,48000,48000,1,3
3183,1,13,50000,50000,1,3
3183,2,1,100000,100000,1,3
3183,3,1,100000,100000,1,3
3184,1,13,50000,50000,1,3
3184,2,3,27000,27000,1,3
3184,3,2,150000,150000,1,3
3185,1,3,38000,38000,1,3
3185,1,13,150000,50000,1,7
3186,1,3,47000,47000,1,3
3186,2,1,200000,200000,1,3
3186,3,13,40000,40000,1,3
3187,2,1,65000,65000,1,3
3187,2,18,20000,20000,1,3
3188,1,1,120000,120000,1,3
3189,1,1,135000,135000,1,3
3190,1,27,39000,39000,1,3
3190,2,1,228000,228000,1,3
3190,3,1,228000,228000,1,3
3191,2,19,10000,73000,2,3
3191,3,1,85000,85000,1,3
3192,2,19,12000,87600,2,3
3193,1,1,120000,120000,1,3
3193,3,3,19000,19000,1,3
3194,1,1,125000,125000,1,3
3195,1,3,57000,57000,1,3
3195,2,1,100000,100000,1,3
3196,1,2,100000,100000,1,3
3197,1,1,85000,85000,1,3
3197,1,3,34500,34500,1,3
3197,3,1,60000,60000,1,3
3198,1,3,47000,47000,1,3
3198,2,3,42000,42000,1,3
3198,4,1,180000,180000,1,3
3199,1,2,130000,130000,1,3
3200,1,3,54500,54500,1,3
3201,1,3,47200,47200,1,3
3201,2,3,42500,42500,1,3
3202,1,1,75000,75000,1,3
3202,2,1,90000,90000,1,3
3202,2,3,37500,37500,1,3
3203,1,1,150000,150000,1,3
3203,2,1,75000,75000,1,3
3204,1,1,245000,245000,1,3
3204,1,3,47500,47500,1,3
3205,1,3,37000,37000,1,3
3205,2,1,70000,70000,1,3
3205,3,1,24000,24000,1,3
3205,4,1,85000,85000,1,3
3206,1,3,37000,37000,1,3
3206,2,2,250000,250000,1,3
3207,1,21,250000,20833.3333333333,1,4
3207,2,2,100000,100000,1,3
3208,1,3,19000,19000,1,3
3208,1,21,80000,26666.6666666667,1,7
3208,2,2,150000,150000,1,3
3209,1,3,36000,36000,1,3
3209,1,13,200000,200000,1,3
3209,2,3,30000,30000,1,3
3209,3,2,90000,30000,1,7
3210,1,3,49000,49000,1,3
3210,2,21,100000,33333.3333333333,1,7
3211,1,3,37000,37000,1,3
3211,1,19,48000,16000,1,7
3212,1,3,37000,37000,1,3
3212,2,13,150000,50000,1,7
3213,1,3,37000,37000,1,3
3213,2,3,35000,35000,1,3
3213,3,1,70000,70000,1,3
3214,1,3,43000,43000,1,3
3214,1,13,130000,43333.3333333333,1,7
3214,2,3,38000,38000,1,3
3214,2,21,70000,23333.3333333333,1,7
3214,3,1,100000,100000,1,3
3215,1,3,40000,40000,1,3
3215,2,13,200000,66666.6666666667,1,7
3216,1,3,44000,44000,1,3
3216,2,3,47000,47000,1,3
3216,4,2,200000,200000,1,3
3217,1,13,80000,26666.6666666667,1,7
3217,3,19,200,95956,3,3
3218,1,13,100000,33333.3333333333,1,7
3218,1,21,80000,26666.6666666667,1,7
3218,3,19,150,23989,3,7
3219,1,13,220000,73333.3333333333,1,7
3220,1,3,42000,42000,1,3
3220,1,13,64200,64200,1,3
3220,2,3,50000,50000,1,3
3220,2,19,150,71967,3,3
3220,3,1,235000,235000,1,3
3221,1,1,80000,80000,1,3
3221,2,21,100000,33333.3333333333,1,7
3222,1,13,60000,20000,1,7
3222,1,19,100,47978,3,3
3223,1,1,76000,76000,1,3
3224,1,1,50000,50000,1,3
3224,1,3,40000,40000,1,3
3224,3,1,50000,50000,1,3
3225,1,1,320000,320000,1,3
3226,1,1,180000,180000,1,3
3227,1,3,50000,50000,1,3
3228,1,3,42000,42000,1,3
3229,1,1,100000,100000,1,3
3229,2,1,80000,80000,1,3
3229,5,3,43000,43000,1,3
3230,1,2,180000,180000,1,3
3230,2,1,90000,90000,1,3
3231,1,1,70000,70000,1,3
3231,2,1,30000,30000,1,3
3232,1,1,60000,60000,1,3
3232,3,3,21500,21500,1,3
3233,1,1,60000,60000,1,3
3233,1,3,35000,35000,1,3
3233,3,1,150000,150000,1,3
3234,1,1,60000,60000,1,3
3234,1,21,10000,3333.33333333333,1,7
3234,3,1,80000,80000,1,3
3235,1,2,60000,60000,1,3
3235,2,3,32000,32000,1,3
3236,1,3,40000,40000,1,3
3236,2,3,37000,37000,1,3
3237,2,2,100000,100000,1,3
3238,1,27,40000,40000,1,3
3238,2,3,22000,22000,1,3
3238,3,1,220000,220000,1,3
3238,3,19,4000,29200,2,3
3239,1,19,50,26716,4,3
3239,2,1,40000,40000,1,3
3240,1,2,60000,60000,1,3
3240,1,19,100,47978,3,3
3240,2,2,20000,20000,1,3
3241,1,3,42000,42000,1,3
3242,1,13,150000,150000,1,3
3243,1,1,75000,75000,1,3
3243,2,13,40000,40000,1,3
3244,1,3,35000,35000,1,3
3244,1,13,80000,80000,1,3
3245,1,5,28000,28000,1,3
3245,1,13,50000,50000,1,3
3246,1,1,250000,250000,1,3
3246,2,13,30000,30000,1,3
3247,1,13,150000,150000,1,3
3248,1,13,90000,90000,1,3
3248,2,1,200000,200000,1,3
3248,3,1,230000,230000,1,3
3249,1,13,30000,30000,1,3
3249,4,1,75000,75000,1,3
3250,1,1,50000,50000,1,3
3251,2,13,69100,69100,1,3
3251,2,19,200,95956,3,3
3252,1,5,31000,31000,1,3
3252,1,19,100,15992.6666666667,3,7
3253,1,13,40000,40000,1,3
3253,1,19,200,95956,3,3
3254,1,5,31000,31000,1,3
3254,1,18,40000,40000,1,3
3255,1,3,45000,45000,1,3
3255,1,19,200,95956,3,3
3255,2,3,38500,38500,1,3
3256,1,3,60800,60800,1,3
3256,1,13,40000,40000,1,3
3257,1,3,43000,43000,1,3
3257,2,1,72000,72000,1,3
3257,3,1,45000,45000,1,3
3258,1,2,200000,200000,1,3
3258,2,5,34000,34000,1,3
3259,1,2,60000,20000,1,7
3259,1,22,90000,30000,1,7
3260,1,3,45000,45000,1,3
3260,2,1,80000,80000,1,3
3260,3,1,45000,45000,1,3
3261,1,3,30000,30000,1,3
3261,2,1,60000,60000,1,3
3261,3,1,55000,55000,1,3
3262,1,3,45000,45000,1,3
3262,3,1,100000,100000,1,3
3263,1,3,40000,40000,1,3
3263,2,1,35000,35000,1,3
3263,2,3,40000,40000,1,3
3263,3,2,60000,60000,1,3
3263,4,1,70000,70000,1,3
3264,1,3,151000,151000,1,3
3264,2,1,144000,144000,1,3
3265,1,3,20000,20000,1,3
3265,1,18,25000,8333.33333333333,1,7
3266,1,1,30000,30000,1,3
3266,1,3,28000,28000,1,3
3267,1,3,35000,35000,1,3
3267,2,3,30000,30000,1,3
3268,1,3,42000,42000,1,3
3268,1,13,12000,4000,1,7
3268,2,19,15000,109500,2,3
3269,2,18,100000,100000,1,3
3269,2,19,200,35621.3333333333,4,7
3270,1,3,42000,42000,1,3
3270,1,13,6000,2000,1,7
3270,2,3,41000,41000,1,3
3271,1,3,38000,38000,1,3
3271,1,13,8000,2666.66666666667,1,7
3272,1,1,70000,70000,1,3
3272,1,3,91000,91000,1,3
3272,2,13,20000,6666.66666666667,1,7
3273,1,3,47000,47000,1,3
3273,2,3,39000,39000,1,3
3273,2,13,15000,5000,1,7
3274,1,3,39000,39000,1,3
3274,1,13,7000,2333.33333333333,1,7
3274,3,19,20000,146000,2,3
3275,1,3,45000,45000,1,3
3275,1,5,33500,33500,1,3
3275,1,13,10000,3333.33333333333,1,7
3275,2,3,31000,31000,1,3
3275,4,19,20000,146000,2,3
3276,1,3,83000,83000,1,3
3276,1,13,8000,2666.66666666667,1,7
3276,2,3,39000,39000,1,3
3277,1,1,50000,50000,1,3
3277,2,1,20000,20000,1,3
3277,2,5,23000,23000,1,3
3278,1,3,31000,31000,1,3
3278,1,18,10000,3333.33333333333,1,7
3278,3,5,29000,29000,1,3
3279,2,1,220000,220000,1,3
3279,2,19,10000,24333.3333333333,2,7
3280,1,3,36000,36000,1,3
3280,1,5,17000,17000,1,3
3280,3,3,20000,20000,1,3
3280,4,3,20000,20000,1,3
3281,2,3,16000,16000,1,3
3281,2,5,21000,21000,1,3
3281,2,19,20000,48666.6666666667,2,7
3281,5,3,22000,22000,1,3
3281,6,3,54000,54000,1,3
3282,1,3,32000,32000,1,3
3282,1,19,20000,48666.6666666667,2,7
3282,2,1,60000,60000,1,3
3282,2,3,32000,32000,1,3
3282,3,1,120000,120000,1,3
3283,1,3,56000,56000,1,3
3283,2,21,200000,200000,1,3
3283,3,3,31000,31000,1,3
3284,5,3,103000,103000,1,3
3285,1,1,57000,57000,1,3
3285,1,3,53000,53000,1,3
3285,2,19,100,17810.6666666667,4,7
3285,2,21,130000,130000,1,3
3285,3,3,33000,33000,1,3
3286,1,3,53000,53000,1,3
3286,2,3,41000,41000,1,3
3286,4,1,48000,48000,1,3
3286,6,1,45000,45000,1,3
3287,2,21,300000,25000,1,4
3287,3,1,75000,75000,1,3
3288,2,5,29000,29000,1,3
3288,2,18,10000,3333.33333333333,1,7
3289,1,3,42000,42000,1,3
3290,1,3,35000,35000,1,3
3290,1,5,16000,16000,1,3
3291,1,3,41000,41000,1,3
3291,2,3,43000,43000,1,3
3292,1,3,42000,42000,1,3
3292,2,3,40000,40000,1,3
3293,1,3,40000,40000,1,3
3293,2,3,42000,42000,1,3
3293,2,5,16000,16000,1,3
3294,2,19,200,95956,3,3
3295,1,5,33500,33500,1,3
3295,1,21,70000,70000,1,3
3296,1,3,65000,65000,1,3
3296,2,3,95000,95000,1,3
3297,1,3,42000,42000,1,3
3297,2,3,28200,28200,1,3
3298,1,3,48000,48000,1,3
3299,1,3,38200,38200,1,3
3299,2,3,36600,36600,1,3
3300,1,3,39900,39900,1,3
3300,2,3,34000,34000,1,3
3300,2,5,17000,17000,1,3
3301,1,21,100000,33333.3333333333,1,7
3302,1,3,39000,39000,1,3
3302,2,3,28000,28000,1,3
3303,1,3,33800,33800,1,3
3304,2,5,32000,32000,1,3
3304,2,19,12000,29200,2,7
3305,2,5,54000,54000,1,3
3305,4,3,21000,21000,1,3
3306,1,3,45000,45000,1,3
3306,2,27,35000,35000,1,3
3307,2,5,29000,29000,1,3
3308,2,13,25000,8333.33333333333,1,7
3308,6,3,42000,42000,1,3
3309,1,13,60000,20000,1,7
3309,2,3,24000,24000,1,3
3309,3,3,27000,27000,1,3
3310,1,3,35000,35000,1,3
3311,2,19,10000,24333.3333333333,2,7
3312,4,19,5000,12166.6666666667,2,7
3313,1,3,42000,42000,1,3
3313,2,3,35000,35000,1,3
3313,3,1,200000,200000,1,3
3313,4,1,65000,65000,1,3
3314,1,1,150000,150000,1,3
3315,1,1,120000,120000,1,3
3315,1,19,5000,36500,2,3
3315,2,1,96000,96000,1,3
3316,1,1,150000,150000,1,3
3316,2,1,70000,70000,1,3
3317,1,1,130000,130000,1,3
3318,1,3,49000,49000,1,3
3318,2,1,85000,85000,1,3
3318,2,19,10000,24333.3333333333,2,7
3319,2,5,27000,27000,1,3
3319,2,19,15000,109500,2,3
3320,1,3,61000,61000,1,3
3320,2,1,85000,85000,1,3
3321,1,22,150000,50000,1,7
3322,1,3,34000,34000,1,3
3322,2,1,70000,70000,1,3
3323,1,2,200000,200000,1,3
3323,1,3,35000,35000,1,3
3323,2,3,31000,31000,1,3
3324,1,3,33000,33000,1,3
3324,1,5,17000,17000,1,3
3324,2,3,30000,30000,1,3
3325,2,2,420000,420000,1,3
3325,3,1,350000,350000,1,3
3325,4,1,350000,350000,1,3
3326,1,3,49000,49000,1,3
3327,1,1,100000,100000,1,3
3327,1,3,40000,40000,1,3
3327,2,3,45000,45000,1,3
3328,1,5,36000,36000,1,3
3328,1,25,45000,45000,1,3
3329,2,5,28000,28000,1,3
3329,2,19,9000,65700,2,3
3330,1,3,51000,51000,1,3
3330,1,19,5000,36500,2,3
3331,1,3,40000,40000,1,3
3331,2,3,30000,30000,1,3
3332,3,3,21500,21500,1,3
3332,4,1,200000,200000,1,3
3333,1,1,220000,220000,1,3
3333,2,13,40000,40000,1,3
3333,3,1,100000,100000,1,3
3334,1,1,50000,50000,1,3
3334,1,3,45000,45000,1,3
3334,2,13,60000,60000,1,3
3335,1,3,38000,38000,1,3
3335,2,3,28000,28000,1,3
3335,2,13,30000,30000,1,3
3335,3,1,100000,100000,1,3
3336,1,3,34000,34000,1,3
3336,2,13,15000,15000,1,3
3336,3,1,90000,90000,1,3
3337,1,2,100000,100000,1,3
3338,1,3,50000,50000,1,3
3338,3,13,45000,45000,1,3
3338,4,3,19000,19000,1,3
3338,7,1,50000,50000,1,3
3338,7,3,21600,21600,1,3
3339,1,3,40000,40000,1,3
3339,2,3,27000,27000,1,3
3339,2,13,20000,20000,1,3
3340,1,1,50000,50000,1,3
3340,1,3,40000,40000,1,3
3340,3,1,50000,50000,1,3
3340,4,5,27000,27000,1,3
3341,1,1,60000,60000,1,3
3341,4,1,60000,60000,1,3
3342,1,1,80000,80000,1,3
3343,2,1,50000,50000,1,3
3343,2,3,50000,50000,1,3
3343,3,5,33000,33000,1,3
3343,7,1,50000,50000,1,3
3344,2,5,33000,33000,1,3
3344,2,18,90000,90000,1,3
3345,1,3,36000,36000,1,3
3345,3,1,100000,100000,1,3
3345,7,1,100000,100000,1,3
3346,2,5,30000,30000,1,3
3346,5,3,43000,43000,1,3
3346,6,3,50000,50000,1,3
3347,1,3,29650,29650,1,3
3347,2,19,10000,73000,2,3
3348,1,1,230000,230000,1,3
3348,1,3,105000,105000,1,3
3348,2,19,70000,70000,1,3
3349,1,3,33000,33000,1,3
3349,2,3,31000,31000,1,3
3349,4,5,28000,28000,1,3
3350,1,1,40000,40000,1,3
3350,1,3,33000,33000,1,3
3352,1,3,46000,46000,1,3
3352,2,3,32000,32000,1,3
3353,1,1,65000,65000,1,3
3353,1,3,40000,40000,1,3
3354,1,19,5000,36500,2,3
3355,1,1,50000,50000,1,3
3355,1,3,50000,50000,1,3
3355,3,19,10000,73000,2,3
3356,2,19,5000,36500,2,3
3356,3,1,40000,40000,1,3
3357,3,1,130000,130000,1,3
3358,1,3,42000,42000,1,3
3358,1,13,135000,135000,1,3
3358,2,3,26000,26000,1,3
3359,1,13,115000,115000,1,3
3359,1,19,20000,146000,2,3
3360,1,1,55000,55000,1,3
3360,1,19,200,95956,3,3
3360,2,13,30000,30000,1,3
3360,7,1,68000,68000,1,3
3361,1,2,85000,85000,1,3
3361,2,13,25000,25000,1,3
3362,1,2,60000,60000,1,3
3362,1,3,28000,28000,1,3
3362,2,1,50000,50000,1,3
3362,4,5,32000,32000,1,3
3362,4,13,15000,15000,1,3
3363,1,3,28000,28000,1,3
3363,1,5,32000,32000,1,3
3363,1,13,20000,20000,1,3
3363,1,19,15000,109500,2,3
3364,1,3,48000,48000,1,3
3364,2,13,45000,45000,1,3
3364,3,1,68000,68000,1,3
3365,1,3,36000,36000,1,3
3365,1,13,20000,20000,1,3
3365,1,19,150,71967,3,3
3365,3,1,62000,62000,1,3
3366,2,13,15000,15000,1,3
3366,2,17,45000,45000,1,3
3366,2,19,15000,109500,2,3
3367,1,3,32000,32000,1,3
3367,2,3,30000,30000,1,3
3368,2,1,30000,30000,1,3
3368,5,1,70000,70000,1,3
3369,1,1,55000,55000,1,3
3370,1,3,35000,35000,1,3
3370,1,13,10000,10000,1,3
3371,1,13,15000,15000,1,3
3372,1,1,50000,50000,1,3
3373,1,3,16000,16000,1,3
3373,2,1,55000,55000,1,3
3374,1,2,30000,10000,1,7
3374,1,3,29000,29000,1,3
3375,1,2,30000,7500,1,6
3375,5,3,38000,38000,1,3
3376,1,3,55000,55000,1,3
3376,1,18,15000,15000,1,3
3377,1,1,120000,120000,1,3
3377,2,1,30000,30000,1,3
3377,3,12,4900,4900,1,3
3378,1,1,250000,250000,1,3
3379,1,1,220000,220000,1,3
3379,1,3,54100,54100,1,3
3380,1,1,100000,100000,1,3
3380,2,19,300,47978,3,7
3381,1,3,41000,41000,1,3
3381,2,1,80000,80000,1,3
3382,1,3,60000,60000,1,3
3382,1,19,600,95956,3,7
3382,2,3,32100,32100,1,3
3383,1,1,100000,100000,1,3
3384,1,1,450000,450000,1,3
3384,1,3,42000,42000,1,3
3384,2,1,270000,270000,1,3
3384,3,13,100000,100000,1,3
3385,1,3,55000,55000,1,3
3385,2,3,50000,50000,1,3
3386,1,1,150000,150000,1,3
3387,1,1,150000,150000,1,3
3387,2,19,150,71967,3,3
3388,2,1,150000,150000,1,3
3388,3,1,50000,50000,1,3
3389,1,1,200000,200000,1,3
3389,2,19,50000,50000,1,3
3390,1,19,150,23989,3,7
3390,2,1,100000,100000,1,3
3391,1,1,100000,100000,1,3
3391,1,3,50000,50000,1,3
3391,3,1,50000,50000,1,3
3391,4,1,70000,70000,1,3
3392,1,1,100000,100000,1,3
3393,1,1,200000,200000,1,3
3393,2,1,85000,85000,1,3
3394,1,3,16000,16000,1,3
3394,2,1,70000,70000,1,3
3394,3,1,110000,110000,1,3
3394,7,1,120000,120000,1,3
3395,2,19,200,95956,3,3
3395,3,1,70000,70000,1,3
3396,1,3,45000,45000,1,3
3396,3,1,100000,33333.3333333333,1,7
3397,1,1,80000,80000,1,3
3397,2,1,30000,7500,1,6
3398,1,3,39000,39000,1,3
3398,2,1,200000,200000,1,3
3398,4,1,120000,120000,1,3
3398,4,12,5000,5000,1,3
3398,7,12,5000,5000,1,3
3399,1,19,200,95956,3,3
3400,2,1,275000,275000,1,3
3400,2,19,60000,60000,1,3
3400,3,1,260000,260000,1,3
3401,1,3,39000,39000,1,3
3401,3,19,80000,80000,1,3
3402,1,3,39000,39000,1,3
3402,2,2,220000,220000,1,3
3403,1,1,80000,80000,1,3
3403,1,3,40000,40000,1,3
3404,1,2,250000,250000,1,3
3404,1,3,26400,26400,1,3
3404,2,1,230000,230000,1,3
3405,1,3,40000,40000,1,3
3405,2,3,16000,16000,1,3
3405,2,5,17000,17000,1,3
3406,1,1,50000,50000,1,3
3407,1,3,34000,34000,1,3
3407,4,8,18000,18000,1,3
3407,4,19,200,95956,3,3
3408,1,3,48000,48000,1,3
3408,2,2,45000,45000,1,3
3408,3,5,29000,29000,1,3
3409,1,1,80000,80000,1,3
3409,2,1,60000,60000,1,3
3409,3,1,50000,50000,1,3
3409,4,8,18000,18000,1,3
3410,1,1,120000,120000,1,3
3410,2,1,85000,85000,1,3
3411,1,3,35000,35000,1,3
3411,2,1,45000,45000,1,3
3411,3,1,45000,45000,1,3
3412,2,5,29000,29000,1,3
3412,2,13,2000,2000,1,3
3412,2,22,80000,26666.6666666667,1,7
3413,1,21,45000,45000,1,3
3413,1,21,35000,5833.33333333333,1,5
3413,2,1,45000,45000,1,3
3414,1,3,43000,43000,1,3
3414,2,2,100000,100000,1,3
3415,1,3,25450,25450,1,3
3415,7,3,24000,24000,1,3
3415,7,5,31000,31000,1,3
3416,2,5,37500,37500,1,3
3416,2,13,5000,5000,1,3
3416,6,3,37000,37000,1,3
3417,1,3,35000,35000,1,3
3417,1,13,68000,22666.6666666667,1,7
3417,2,13,16000,16000,1,3
3418,1,5,29000,29000,1,3
3418,1,21,70000,17500,1,6
3418,2,21,30000,2500,1,4
3419,1,3,42000,42000,1,3
3419,2,3,35650,35650,1,3
3419,3,1,155000,155000,1,3
3420,1,1,210000,210000,1,3
3420,1,13,85000,85000,1,3
3420,2,3,35750,35750,1,3
3421,1,3,31000,31000,1,3
3421,2,3,40000,40000,1,3
3421,2,5,29000,29000,1,3
3421,2,13,30000,30000,1,3
3422,1,3,37000,37000,1,3
3422,4,1,72000,72000,1,3
3422,5,3,16000,16000,1,3
3423,1,1,120000,120000,1,3
3423,2,13,14000,14000,1,3
3424,1,1,225000,225000,1,3
3424,1,1,290000,290000,1,3
3424,1,13,62600,62600,1,3
3425,1,13,55000,18333.3333333333,1,7
3425,2,13,30000,30000,1,3
3426,1,13,25000,8333.33333333333,1,7
3426,2,13,30000,10000,1,7
3426,2,19,30000,30000,1,3
3426,3,2,70000,70000,1,3
3427,1,3,16000,16000,1,3
3427,1,13,20000,20000,1,3
3427,2,1,70000,70000,1,3
3428,1,1,250000,250000,1,3
3428,1,3,38000,38000,1,3
3428,1,13,93400,93400,1,3
3428,2,3,48000,48000,1,3
3429,1,3,42000,42000,1,3
3429,2,3,38000,38000,1,3
3430,1,3,63000,63000,1,3
3430,2,3,42000,42000,1,3
3431,1,1,110000,110000,1,3
3432,1,1,150000,150000,1,3
3432,2,1,40000,40000,1,3
3433,2,22,30000,30000,1,3
3434,1,1,120000,120000,1,3
3434,2,19,1000,119945,3,6
3435,1,5,23000,23000,1,3
3436,2,2,50000,50000,1,3
3436,3,1,100000,100000,1,3
3437,1,3,37600,37600,1,3
3438,1,1,280000,280000,1,3
3438,1,13,71200,71200,1,3
3439,1,3,129000,129000,1,3
3439,2,3,43000,43000,1,3
3440,1,3,45000,45000,1,3
3441,1,19,150,71967,3,3
3442,1,3,60000,60000,1,3
3443,1,5,23000,23000,1,3
3444,1,3,58000,58000,1,3
3444,3,1,80000,80000,1,3
3444,3,3,31000,31000,1,3
3445,1,3,40000,40000,1,3
3445,2,3,45000,45000,1,3
3445,3,1,53000,53000,1,3
3445,4,1,76000,76000,1,3
3446,1,26,50,23989,3,3
3447,1,19,200,95956,3,3
3448,1,1,190000,190000,1,3
