"recno","f2_row","f2_1","f2_2","f2_3","f2_4","f2_5","f2_6","f2_7","f2_8","f2_9","f2_10","f2_11","f2_12","f2_13","f2_14"
3153,3,1,,,,,1,150,330000,16,35200,2,8,9,
3153,4,2,,,2,360000,,,,,,2,8,,
3153,9,25,,,6,250000,1,,,14,35000,2,,,
3153,11,15,,,4,12000,5,,,7,12600,2,,,
3153,12,15,,,4,12000,5,,,7,12600,2,,,
3155,1,6,,,2,530000,2,290,638000,30,66000,2,8,9,
3155,2,2,,,1,350000,1,140,308000,15,33000,2,8,9,
3155,3,1,,,,,1,150,330000,15,33000,2,8,9,
3155,4,3,,,1,180000,,,,,,2,8,9,
3155,11,25,,,4,14000,6,,,10,18000,2,,,
3155,12,15,,,4,14000,6,,,10,18000,2,,,
3156,1,5,,,3,680000,1,150,330000,15,33000,2,,,
3156,2,2,,,1,340000,,,,,,2,,,
3156,3,1,,,,,1,150,330000,15,33000,2,,,
3156,4,2,,,2,340000,,,,,,2,,,
3156,11,22,,,6,20000,7,,,11,19000,2,,,
3156,12,12,,,6,20000,7,,,11,19000,2,,,
3157,1,5,,,2,520000,2,285,627000,31,68200,2,8,,
3157,2,2,,,1,360000,1,135,297000,16,35200,2,8,,
3157,3,1,,,,,1,150,330000,15,33000,2,8,,
3157,4,2,,,1,160000,,,,,,2,8,,
3157,9,38,,,7,300000,1,,,14,35000,2,,,
3157,11,16,,,,,5,,,8,14400,,,,
3157,12,16,,,,,5,,,8,14400,,,,
3158,11,20,,,5,15000,4,,,7,13000,2,,,
3158,12,10,,,5,15000,4,,,7,13000,2,,,
3164,1,4,,,2,500000,1,148,325600,16,35200,2,8,,
3164,2,2,,,1,320000,,,,,,2,8,,
3164,3,1,,,,,1,148,325600,16,35200,2,8,,
3164,4,1,,,1,180000,,,,,,2,8,,
3164,6,4,,,4,100000,1,53,159000,8,24000,2,,,
3164,7,1,,,,,1,53,159000,8,24000,2,,,
3164,8,3,,,4,100000,,,,,,2,,,
3164,11,15,,,10,30000,7,,,10,18000,2,,,
3164,12,15,,,10,30000,7,,,10,18000,2,,,
3171,1,2,,,,,,,,,,,,,
3171,2,1,,,,,,,,,,,,,
3171,4,1,,,,,,,,,,,,,
3171,11,8,,,,,,,,,,,,,
3171,12,8,,,,,,,,,,,,,
3177,11,21,,,,,,,,,,,,,
3177,12,20,,,,,,,,,,,,,
3179,11,20,20,20000,,,,,,,,,,,
3182,11,20,,,,,,,,,,,,,
3185,11,5,,,,,,,,,,,,,
3185,12,5,,,,,,,,,,,,,
3209,1,4,,,,,,,,,,,,,
3209,2,2,,,,,,,,,,,,,
3209,4,2,,,,,,,,,,,,,
3210,11,12,,,,,,,,,,,,,
3210,12,10,,,,,,,,,,,,,
3213,11,10,,,,,,,,,,,,,
3213,12,9,,,,,,,,,,,,,
3215,1,6,,,,,,,,,,,,,
3215,2,2,,,,,,,,,,,,,
3215,3,1,,,,,,,,,,,,,
3215,4,3,,,,,,,,,,,,,
3219,1,3,,,,,,,,,,,,,
3219,2,1,,,,,,,,,,,,,
3219,3,1,,,,,,,,,,,,,
3219,4,1,,,,,,,,,,,,,
3242,1,10,,,3,500000,2,160,368000,10,23000,2,,,3
3242,2,5,,,,,,,,,,,,,
3242,4,5,,,3,500000,2,160,368000,10,23000,2,,,3
3242,9,40,,,35,875000,5,,,60,180000,2,6,,
3242,11,30,,,,,6,,,10,15000,,,,
3242,12,25,,,,,,,,,,,,,
3243,1,2,,,2,300000,,,,,,2,,,
3243,2,1,,,,,,,,,,,,,
3243,4,1,,,2,300000,,,,,,2,,,
3243,9,24,,,20,500000,4,20,60000,20,60000,2,6,,
3243,11,12,,,,,2,,,4,6000,,,,
3243,12,10,,,,,,,,,,,,,
3244,1,2,,,1,160000,,,,,,2,,,
3244,2,1,,,,,,,,,,,,,
3244,4,1,,,1,160000,,,,,,2,,,
3244,9,3,,,3,90000,,,,,,2,,,
3244,11,10,,,,,3,,,6,9000,,,,
3244,12,6,,,,,,,,,,,,,
3245,1,2,,,1,165000,,,,,,2,,,
3245,2,1,,,,,,,,,,,,,
3245,4,1,,,1,165000,,,,,,2,,,
3245,9,5,,,4,120000,1,,,12,36000,2,,,
3245,11,25,,,,,5,,,10,15000,,,,
3245,12,20,,,,,,,,,,,,,
3246,1,4,,,2,340000,,,,,,2,,,
3246,2,2,,,,,,,,,,,,,
3246,4,2,,,2,340000,,,,,,2,,,
3246,9,8,,,6,180000,2,,,20,60000,2,,,
3246,11,12,,,,,2,,,4,6000,,,,
3246,12,10,,,,,,,,,,,,,
3247,1,10,,,3,480000,2,140,322000,10,23000,2,,,5
3247,2,5,,,,,,,,,,,,,
3247,4,5,,,3,480000,2,140,322000,10,23000,2,,,5
3247,9,30,,,27,675000,3,20,60000,15,45000,2,,,
3247,11,30,,,,,5,,,10,15000,,,,
3247,12,25,,,,,,,,,,,,,
3248,1,8,,,4,600000,,,,,,2,,,
3248,2,4,,,,,,,,,,,,,
3248,4,4,,,4,600000,,,,,,2,,,
3248,9,20,,,18,450000,2,,,24,72000,2,,,
3248,11,30,,,,,6,,,9,14000,,,,
3248,12,20,,,,,,,,,,,,,
3249,1,4,,,2,320000,,,,,,2,,,
3249,2,2,,,,,,,,,,,,,
3249,4,2,,,2,320000,,,,,,2,,,
3249,11,15,,,,,5,,,8,12000,,,,
3249,12,12,,,,,,,,,,,,,
3253,1,3,,,1,100000,,,,,,2,,,
3253,2,2,,,,,,,,,,,,,
3253,4,1,,,1,100000,,,,,,2,,,
3253,9,25,,,,,2,,,40,80000,,,,
3253,11,20,10,20000,,,2,,,4,6000,,,,
3253,12,20,10,20000,,,2,,,4,6000,,,,
3256,1,3,,,,,,,,,,,,,
3256,2,2,,,,,,,,,,,,,
3256,4,1,,,,,,,,,,,,,
3256,11,45,15,7500,,,3,,,5,7500,,,,
3256,12,30,,,,,3,,,5,7500,,,,
3256,19,12,,,,,,,,,,,,,
3260,1,8,2,80000,,,,,,,,,,,
3260,2,3,,,,,,,,,,,,,
3260,3,2,2,80000,,,,,,,,,,,
3260,4,3,,,,,,,,,,,,,
3260,11,10,,,,,2,,,2,6000,,,,
3260,12,10,,,,,2,,,2,6000,,,,
3263,1,6,2,80000,1,90000,,,,,,2,,,
3263,2,2,,,,,,,,,,,,,
3263,3,2,,,,,,,,,,,,,
3263,4,2,2,80000,1,90000,,,,,,2,,,
3263,11,10,,,,,4,,,4,10000,,,,
3263,12,10,,,,,4,,,4,10000,,,,
3268,1,1,,,1,120000,,,,,,,2,,
3268,2,1,,,,,,,,,,,,,
3268,4,,,,1,120000,,,,,,,2,,
3268,11,5,,,,,4,,,4.5,6750,,,,
3268,12,5,,,,,4,,,4.5,6750,,,,
3270,11,14,,,,,5,,,6.5,9750,,,,
3270,12,6,,,,,5,,,6.5,9750,,,,
3271,11,15,,,,,3,,,3.5,5200,,,,
3271,12,5,,,,,3,,,3.5,5200,,,,
3273,1,2,,,1,130000,,,,,,2,,,
3273,2,1,,,,,,,,,,,,,
3273,4,1,,,1,130000,,,,,,2,,,
3273,11,7,,,,,3,,,3.6,5400,,,,
3273,12,7,,,,,3,,,3.6,5400,,,,
3274,11,11,,,,,4,,,4.2,6300,,,,
3274,12,3,,,,,4,,,4.2,6300,,,,
3274,13,4,,,,,2,,,3,9000,,,,
3274,14,4,,,,,2,,,3,9000,,,,
3275,1,3,,,,,1,75,150000,30,60000,2,,,
3275,2,1,,,,,,,,,,,,,
3275,4,2,,,,,1,75,150000,30,60000,2,,,
3275,11,6,,,,,7,,,8,12000,,,,
3275,12,6,,,,,7,,,8,12000,,,,
3275,13,5,,,,,1,,,1.5,4500,,,,
3275,14,5,,,,,1,,,1.5,4500,,,,
3276,11,9,,,,,6,,,7,10500,,,,
3276,12,9,,,,,6,,,7,10500,,,,
3278,11,15,5,7500,,,,,,,,,,,
3278,12,5,,,,,,,,,,,,,
3278,19,1,,,,,,,,,,,,,
3284,11,6,,,,,,,,,,,,,
3284,12,6,,,,,,,,,,,,,
3285,11,4,,,,,,,,,,,,,
3285,12,4,,,,,,,,,,,,,
3305,1,2,,,,,,,,,,,,,
3305,2,1,,,,,,,,,,,,,
3305,4,1,,,,,,,,,,,,,
3307,1,2,,,,,,,,,,,,,
3307,2,1,,,,,,,,,,,,,
3307,4,1,,,,,,,,,,,,,
3308,1,4,,,,,,,,,,,,,
3308,2,2,,,,,,,,,,,,,
3308,4,2,,,,,,,,,,,,,
3308,9,5,,,1,20000,,,,,,2,,,
3308,11,15,,,,,2,,,3,4500,,,,
3308,12,10,,,,,2,,,3,4500,,,,
3309,1,3,,,,,,,,,,,,,
3309,2,2,,,,,,,,,,,,,
3309,4,1,,,,,,,,,,,,,
3309,6,2,,,,,1,20,60000,10,30000,2,,,
3309,8,2,,,,,1,20,60000,10,30000,2,,,
3312,6,1,,,,,,,,,,,,,
3312,8,1,,,,,,,,,,,,,
3332,1,2,,,2,420000,,,,,,2,,,
3332,2,2,,,,,,,,,,,,,
3332,4,,,,2,420000,,,,,,2,,,
3332,11,10,,,,,,,,,,,,,
3332,12,10,,,,,,,,,,,,,
3333,1,6,,,2,120000,,,,,,2,,,
3333,2,4,,,,,,,,,,,,,
3333,4,2,,,2,120000,,,,,,2,,,
3333,6,2,2,80000,,,,,,,,,,,
3333,8,2,2,80000,,,,,,,,,,,
3333,11,40,,,,,,,,,,,,,
3333,12,20,,,,,,,,,,,,,
3334,1,6,,,2,160000,,,,,,2,,,
3334,2,4,,,,,,,,,,,,,
3334,4,2,,,2,160000,,,,,,2,,,
3334,11,8,,,,,,,,,,,,,
3334,12,8,,,,,,,,,,,,,
3335,1,7,,,,,5,700,1400000,50,100000,3,,,
3335,2,3,,,,,,,,,,,,,
3335,4,4,,,,,5,700,1400000,50,100000,3,,,
3335,6,2,,,,,1,40,128000,,,2,,,
3335,7,2,,,,,,,,,,,,,
3335,8,,,,,,1,40,128000,,,2,,,
3336,1,7,,,1,300000,4,300,595000,,,2,,,
3336,2,3,,,1,300000,2,100,220000,,,2,,,
3336,4,4,,,,,2,200,375000,,,2,,,
3336,11,15,,,,,,,,,,,,,
3336,12,10,,,,,,,,,,,,,
3337,1,5,,,1,150000,,,,,,2,,,
3337,2,2,,,,,,,,,,,,,
3337,4,3,,,1,150000,,,,,,2,,,
3337,6,1,1,35000,,,2,,,5,25000,,,,
3337,8,1,1,35000,,,2,,,5,25000,,,,
3337,11,30,,,,,,,,,,,,,
3337,12,5,,,,,,,,,,,,,
3338,1,24,,,10,600000,1,180,324000,,,2,,,
3338,2,14,,,,,,,,,,,,,
3338,4,10,,,10,600000,1,180,324000,,,2,,,
3338,6,6,1,35000,,,,,,,,,,,
3338,7,1,,,,,,,,,,,,,
3338,8,5,1,35000,,,,,,,,,,,
3338,11,60,,,,,,,,,,,,,
3338,12,20,,,,,,,,,,,,,
3339,1,2,,,1,80000,,,,,,2,,,
3339,2,1,,,,,,,,,,,,,
3339,4,1,,,1,80000,,,,,,2,,,
3358,1,19,,,5,1270000,2,260,520000,30,60000,2,4,,
3358,2,7,,,1,210000,,,,,,2,,,
3358,3,6,,,3,700000,2,260,520000,30,60000,2,4,,
3358,4,5,,,,,,,,,,,,,
3358,5,1,,,1,360000,,,,,,2,,,
3358,11,13,25,30000,,,20,,,30,45000,,,,
3358,12,10,,,,,,,,,,,,,
3359,1,8,,,2,560000,1,120,240000,20,40000,2,4,,
3359,2,2,,,,,,,,,,,,,
3359,3,4,,,2,560000,1,120,240000,20,40000,4,2,,
3359,4,2,,,,,,,,,,,,,
3359,11,20,40,60000,,,25,,,45,75000,,,,
3359,12,15,,,,,,,,,,,,,
3360,9,25,,,8,240000,2,30,60000,15,30000,2,,,
3363,1,3,,,1,250000,,,,,,2,,,
3363,2,1,,,,,,,,,,,,,
3363,3,1,,,1,250000,,,,,,2,,,
3363,4,1,,,,,,,,,,,,,
3363,11,10,20,25000,,,15,,,25,40000,,,,
3363,12,8,,,,,,,,,,,,,
3364,1,7,,,2,470000,1,110,220000,15,30000,2,4,,
3364,2,2,,,,,,,,,,,,,
3364,3,3,,,2,470000,1,110,220000,15,30000,2,4,,
3364,4,2,,,,,,,,,,,,,
3364,11,15,30,40000,,,20,,,35,50000,,,,
3364,12,10,,,,,,,,,,,,,
3365,9,14,,,5,150000,1,15,30000,10,20000,2,,,
3365,11,10,25,30000,,,15,,,25,40000,,,,
3365,12,7,,,,,,,,,,,,,
3370,1,4,,,,,1,75,150000,10,20000,2,,,
3370,2,2,,,,,,,,,,,,,
3370,3,,,,,,1,75,150000,10,20000,2,,,
3370,4,2,,,,,,,,,,,,,
3370,11,10,,,,,3,,,3,4500,,,,
3370,12,10,,,,,3,,,3,4500,,,,
3371,1,5,,,,,1,70,140000,10,20000,2,,,
3371,2,2,,,,,,,,,,,,,
3371,3,1,,,,,1,70,140000,10,20000,2,,,
3371,4,2,,,,,,,,,,,,,
3371,11,13,,,,,3,,,3,4500,,,,
3371,12,13,,,,,3,,,3,4500,,,,
3372,1,5,,,,,1,50,80000,10,16000,2,,,
3372,2,2,,,,,1,50,80000,10,16000,2,,,
3372,3,1,,,,,,,,,,,,,
3372,4,2,,,,,,,,,,,,,
3372,11,10,,,,,5,,,5,7500,,,,
3372,12,10,,,,,5,,,5,7500,,,,
3373,1,2,,,,,1,80,160000,5,10000,2,,,
3373,2,1,,,,,,,,,,,,,
3373,3,,,,,,1,80,160000,5,10000,2,,,
3373,4,1,,,,,,,,,,,,,
3374,1,8,,,,,2,140,280000,10,20000,2,,,
3374,2,3,,,,,,,,,,,,,
3374,3,2,,,,,2,140,280000,10,20000,2,,,
3374,4,3,,,,,,,,,,,,,
3374,6,1,,,,,,,,,,,,,
3375,1,14,,,6,300000,,,,,,2,,,
3375,2,10,,,,,,,,,,,,,
3375,4,4,,,6,300000,,,,,,2,,,
3375,11,10,,,,,,,,,,,,,
3375,12,10,,,,,,,,,,,,,
3377,1,2,,,,,,,,,,,,,
3377,2,1,,,,,,,,,,,,,
3377,3,1,,,,,,,,,,,,,
3377,11,15,,,,,,,,,,,,,
3377,12,10,,,,,,,,,,,,,
3384,1,4,,,,,,,,,,,,,
3384,2,2,,,,,,,,,,,,,
3384,3,2,,,,,,,,,,,,,
3384,6,29,,,,,,,,,,,,,
3384,7,4,,,,,,,,,,,,,
3384,8,25,,,,,,,,,,,,,
3384,11,30,,,,,7,,,10,18000,,,,
3384,12,20,,,,,,,,,,,,,
3412,1,6,,,,,2,,,280,560000,,,,
3412,2,3,,,,,,,,,,,,,
3412,4,3,,,,,,,,,,,,,
3412,6,2,,,,,,,,,,,,,
3412,8,2,,,,,,,,,,,,,
3412,9,4,,,,,1,,,20,60000,,,,
3412,11,28,,,,,6,,,7,10500,,,,
3412,12,16,,,,,6,,,7,10500,,,,
3413,11,12,,,,,1,,,1.5,2550,,,,
3413,12,12,,,,,1,,,1.5,2550,,,,
3415,1,3,,,,,,,,,,,,,
3415,2,1,,,,,,,,,,,,,
3415,4,2,,,,,,,,,,,,,
3415,9,12,,,,,3,,,60,180000,,,,
3415,11,18,,,,,5,,,5,7500,,,,
3415,12,10,,,,,5,,,5,7500,,,,
3416,1,4,,,,,2,80,160000,80,160000,2,,,
3416,2,2,,,,,,,,,,,,,
3416,4,2,,,,,2,80,160000,80,160000,2,,,
3416,9,5,,,,,3,,,35,105000,,,,
3416,11,15,,,,,5,,,5,7500,,,,
3416,12,10,,,,,5,,,5,7500,,,,
3416,19,15,,,,,,,,,,,,,
3417,1,3,,,,,,,,,,,,,
3417,2,1,,,,,,,,,,,,,
3417,4,2,,,,,,,,,,,,,
3417,11,20,,,,,8,,,8,12000,,,,
3417,12,15,,,,,,,,,,,,,
3417,13,10,,,,,5,,,5,12500,,,,
3417,14,10,,,,,5,,,5,12500,,,,
3418,1,1,,,,,,,,,,,,,
3418,2,1,,,,,,,,,,,,,
3418,9,2,,,,,,,,,,,,,
3418,11,5,,,,,,,,,,,,,
3418,12,5,,,,,,,,,,,,,
3419,1,2,,,,,,,,,,,,,
3419,2,1,,,,,,,,,,,,,
3419,4,1,,,,,,,,,,,,,
3419,9,8,,,,,1,,,7,21000,,,,
3419,11,10,,,,,4,,,4,6000,,,,
3419,12,10,,,,,,,,,,,,,
3420,1,4,,,,,1,,,120,240000,,,,
3420,2,2,,,,,,,,,,,,,
3420,4,2,,,,,1,,,120,240000,,,,
3420,9,10,,,,,3,,,20,60000,,,,
3420,11,10,,,,,2,,,3,4500,,,,
3420,12,10,,,,,2,,,3,4500,,,,
3421,1,10,2,400000,,,2,170,330000,110,202000,4,2,,
3421,2,5,2,400000,,,1,120,240000,20,40000,4,,,
3421,3,1,,,,,1,50,90000,90,162000,2,,,
3421,4,4,,,,,,,,,,,,,
3421,11,10,,,,,3,,,4,6800,,,,
3421,12,10,,,,,3,,,4,6800,,,,
3422,1,8,,,,,2,210,392000,100,196000,2,4,,
3422,2,4,,,,,1,70,140000,80,160000,2,,,
3422,3,1,,,,,1,140,252000,20,36000,4,,,
3422,4,3,,,,,,,,,,,,,
3422,11,20,,,3,10000,4,,,6,10200,2,,,
3422,12,20,,,3,10000,4,,,6,10200,2,,,
3423,1,2,1,240000,,,,,,,,,,,
3423,2,1,1,240000,,,,,,,,,,,
3423,4,1,,,,,,,,,,,,,
3423,11,10,,,,,2,,,3,5100,,,,
3423,12,10,,,,,2,,,3,5100,,,,
3424,11,15,,,,,4,,,6,10200,,,,
3424,12,15,,,,,4,,,6,10200,,,,
3424,19,2,,,,,,,,,,,,,
3425,1,4,,,,,,,,,,,,,
3425,2,2,,,,,,,,,,,,,
3425,4,2,,,,,,,,,,,,,
3425,11,14,,,,,4,,,7,11900,,,,
3425,12,14,,,,,4,,,7,11900,,,,
3425,19,6,,,,,,,,,,,,,
3426,1,4,,,,,1,80,144000,70,126000,2,,,
3426,2,2,,,,,,,,,,,,,
3426,3,,,,,,1,80,144000,70,126000,2,,,
3426,4,2,,,,,,,,,,,,,
3426,11,6,,,,,3,,,5,9000,,,,
3426,12,6,,,,,3,,,5,9000,,,,
3427,1,4,,,,,1,100,200000,50,100000,2,,,
3427,2,2,,,,,,,,,,,,,
3427,3,,,,,,1,100,200000,50,100000,2,,,
3427,4,2,,,,,,,,,,,,,
3427,11,8,,,,,2,,,3,5100,,,,
3427,12,8,,,,,2,,,3,5100,,,,
3428,1,2,,,,,1,100,200000,40,80000,2,,,
3428,2,1,,,,,,,,,,,,,
3428,3,,,,,,1,100,200000,40,80000,2,,,
3428,4,1,,,,,,,,,,,,,
3428,11,5,,,,,2,,,3,5100,,,,
3428,12,5,,,,,2,,,3,5100,,,,
3429,11,15,,,,,4,,,6,10200,,,,
3429,12,15,,,,,4,,,6,10200,,,,
3431,11,10,,,,,5,,,6,15000,,,,
3431,12,10,,,,,5,,,6,15000,,,,
3431,13,14,,,,,2,,,2,6000,,,,
3431,14,14,,,,,2,,,2,6000,,,,
3436,11,6,,,,,4,,,5,12500,,,,
3436,12,6,,,,,4,,,5,12500,,,,
3437,11,12,10,3000,,,3,,,4,10000,,,,
3437,12,2,,,,,3,,,4,10000,,,,
3438,11,10,,,,,5,,,6,15000,,,,
3438,12,10,,,,,5,,,6,15000,,,,
3438,13,15,,,,,3,,,3,9000,,,,
3438,14,15,,,,,3,,,3,9000,,,,
3438,19,15,,,,,,,,,,,,,
3439,11,15,,,,,10,,,9,22500,,,,
3439,12,15,,,,,10,,,9,22500,,,,
3440,11,20,30,15000,,,14,,,15,37500,,,,
3440,12,20,,,,,14,,,15,37500,,,,
3441,6,2,2,60000,,,2,70,210000,45,135000,4,,,
3441,8,,2,60000,,,,,,,,,,,
3441,11,15,20,10000,,,6,,,7,17500,,,,
3441,12,5,,,,,6,,,7,17500,,,,
3442,1,1,,,1,130000,,,,,,2,,,
3442,2,1,,,,,,,,,,,,,
3442,11,20,25,12500,,,7,,,8,20000,,,,
3442,12,10,,,,,7,,,8,20000,,,,
3443,11,18,,,,,5,,,5,12500,,,,
3443,12,10,,,,,5,,,5,12500,,,,
3444,6,2,,,,,1,,,50,150000,,,,
3444,8,1,,,,,,,,,,,,,
3444,9,4,,,,,2,,,30,102000,,,,
3445,1,3,,,2,410000,,,,,,2,4,,
3445,2,3,,,1,250000,,,,,,2,,,
3445,3,,,,1,160000,,,,,,4,,,
3445,6,2,,,,,2,50,165000,40,132000,4,,,
3445,9,15,,,4,100000,2,,,30,96000,2,,,
3445,11,30,,,,,6,,,6,15000,,,,
3445,12,12,,,,,6,,,6,15000,,,,
3446,6,1,,,,,1,,,50,150000,,,,
3446,8,1,,,,,,,,,,,,,
3446,11,8,,,,,5,,,5,12500,,,,
3446,12,8,,,,,5,,,5,12500,,,,
3447,6,3,,,,,2,,,80,256000,,,,
3447,11,10,30,15000,,,10,,,8,20000,,,,
3447,12,10,,,,,10,,,8,20000,,,,
3451,11,20,,,,,6,,,9,22500,,,,
3451,12,10,,,,,6,,,9,22500,,,,
3453,11,5,,,,,3,,,4.5,11250,,,,
3453,12,5,,,,,3,,,4.5,11250,,,,
3454,6,1,1,40000,,,,,,,,,,,
3454,8,1,1,40000,,,,,,,,,,,
3454,11,10,,,,,4,,,6,15000,,,,
3454,12,10,,,,,4,,,6,15000,,,,
3579,6,3,3,75000,,,2,100,300000,10,30000,2,3,,
3579,8,3,3,75000,,,2,100,300000,10,30000,2,3,,
3579,11,15,,,,,,,,,,,,,
3579,12,12,,,,,,,,,,,,,
3580,11,25,,,,,,,,,,,,,
3580,12,15,,,,,,,,,,,,,
3581,1,2,,,1,350000,,,,,,2,,,
3581,2,1,,,1,350000,,,,,,2,,,
3581,3,1,,,,,,,,,,,,,
3581,11,25,,,,,,,,,,,,,
3581,12,20,,,,,,,,,,,,,
3583,11,10,,,,,3,,,5,9000,,,,
3583,12,10,,,,,3,,,5,9000,,,,
3584,1,5,,,3,680000,1,140,280000,15,30000,2,8,,
3584,2,2,,,1,340000,1,140,280000,15,30000,2,8,,
3584,3,1,,,,,,,,,,,,,
3584,4,2,,,2,340000,,,,,,2,8,,
3584,11,15,,,,,5,,,8,15000,,,,
3584,12,15,,,,,5,,,8,15000,,,,
3586,1,6,,,3,510000,2,280,560000,30,60000,2,8,,
3586,2,2,,,,,1,135,270000,15,30000,2,8,,
3586,3,1,,,,,1,145,290000,15,30000,2,8,,
3586,4,3,,,3,510000,,,,,,2,8,,
3586,11,15,,,5,20000,5,,,8,14400,2,,,
3586,12,15,,,5,20000,5,,,8,14400,2,,,
3587,1,5,,,3,680000,1,150,300000,17,34000,2,8,,
3587,2,2,,,1,340000,,,,,,2,8,,
3587,3,1,,,,,1,150,300000,17,34000,2,8,,
3587,4,2,,,2,340000,,,,,,2,8,,
3587,11,16,,,5,20000,6,,,10,18000,2,,,
3587,12,16,,,5,20000,6,,,10,18000,2,,,
3588,11,12,,,,,4,,,6,15000,,,,
3588,12,12,,,,,4,,,6,15000,,,,
3589,11,15,,,,,4,,,6,11000,,,,
3589,12,15,,,,,4,,,6,11000,,,,
3590,1,6,,,2,530000,2,280,560000,30,60000,2,8,,
3590,2,2,,,1,350000,1,135,270000,15,30000,2,8,,
3590,3,1,,,,,1,145,290000,15,30000,2,8,,
3590,4,3,,,1,180000,,,,,,2,,,
3590,11,15,,,,,5,,,8,15000,,,,
3590,12,15,,,,,5,,,8,15000,,,,
3591,11,12,,,,,4,,,6,11000,,,,
3591,12,12,,,,,4,,,6,11000,,,,
3592,11,15,,,,,5,,,8,15000,,,,
3592,12,15,,,,,5,,,8,15000,,,,
3593,11,12,,,,,4,,,6,11000,,,,
3593,12,12,,,,,4,,,6,11000,,,,
3594,1,6,,,2,520000,2,278,583800,29,60900,2,8,,
3594,2,2,,,1,360000,1,130,273000,15,31500,2,8,,
3594,3,1,,,,,1,148,310000,14,29400,2,8,,
3594,4,3,,,1,160000,,,,,,2,,,
3594,11,20,,,6,20000,6,,,10,18000,2,,,
3594,12,20,,,,,,,,,,,,,
3595,1,5,,,2,340000,2,283,595000,27,57200,2,8,,
3595,2,2,,,,,1,135,285000,12,25200,2,8,,
3595,3,1,,,,,1,148,310000,15,32000,2,8,,
3595,4,2,,,2,340000,,,,,,2,8,,
3595,9,18,,,4,160000,2,,,28,65000,2,8,,
3595,11,14,,,,,6,,,10,18000,,,,
3595,12,14,,,,,6,,,10,18000,,,,
3597,1,5,,,3,700000,2,281,590000,28,58800,2,8,9,
3597,2,2,,,1,340000,1,135,283500,15,31500,2,8,9,
3597,3,1,,,,,1,146,306600,13,27300,2,8,9,
3597,4,2,,,2,360000,,,,,,2,,,
3597,9,20,,,7,280000,1,,,14,35000,2,8,,
3597,11,16,,,,,6,,,10,18000,,,,
3597,12,16,,,,,6,,,10,18000,,,,
3599,11,14,,,,,5,,,8,14000,,,,
3599,12,14,,,,,5,,,8,14000,,,,
3600,1,6,,,3,650000,1,145,290000,18,36000,2,,,
3600,2,2,,,1,350000,,,,,,2,,,
3600,3,1,,,,,1,145,290000,18,36000,2,,,
3600,4,3,,,2,300000,,,,,,2,,,
3600,6,3,,,,,,,,,,,,,
3600,8,3,,,,,,,,,,,,,
3600,11,15,,,,,5,,,8.5,16000,,,,
3600,12,15,,,,,5,,,8.5,16000,,,,
3611,11,32,,,,,2,,,9,16500,,,,
3611,12,32,,,,,2,,,9,16500,,,,
3612,11,5,,,,,,,,,,,,,
3612,12,5,,,,,,,,,,,,,
3613,11,10,,,,,4,,,5,10000,,,,
3613,12,10,,,,,4,,,5,10000,,,,
3618,11,6,,,,,3,,,5.9,10000,,,,
3618,12,6,,,,,3,,,5.9,10000,,,,
3624,11,6,6,3600,,,,,,,,,,,
3655,1,11,,,8,1800000,,,,,,2,,,
3655,2,1,,,,,,,,,,,,,
3655,3,10,,,8,1800000,,,,,,2,,,
3655,11,10,,,,,,,,,,,,,
3655,12,10,,,,,,,,,,,,,
3656,11,20,,,,,,,,,,,,,
3656,12,20,,,,,,,,,,,,,
3658,1,13,,,,,,,,,,,,,
3658,2,3,,,,,,,,,,,,,
3658,4,10,,,,,,,,,,,,,
3660,11,60,,,,,,,,,,,,,
3660,12,60,,,,,,,,,,,,,
3661,1,6,,,,,,,,,,,,,
3661,2,2,,,,,,,,,,,,,
3661,3,2,,,,,,,,,,,,,
3661,4,2,,,,,,,,,,,,,
3662,6,4,,,,,,,,,,,,,
3662,8,4,,,,,,,,,,,,,
3666,6,2,,,,,,,,,,,,,
3666,8,2,,,,,,,,,,,,,
3673,1,2,,,1,130000,,,,,,2,,,
3673,2,1,,,,,,,,,,,,,
3673,4,1,,,1,130000,,,,,,2,,,
3673,11,40,10,5000,,,2,,,3,4500,,,,
3673,12,30,,,,,,,,,,,,,
3674,1,2,,,1,150000,,,,,,2,,,
3674,2,1,,,,,,,,,,,,,
3674,4,1,,,1,150000,,,,,,2,,,
3674,11,25,,,,,3,,,5,7500,,,,
3674,12,15,,,,,,,,,,,,,
3675,1,2,,,,,1,70,140000,10,20000,2,,,
3675,2,1,,,,,,,,,,,,,
3675,4,1,,,,,1,70,140000,10,20000,2,,,
3675,11,30,10,6000,,,5,,,7,10500,,,,
3675,12,20,,,,,,,,,,,,,
3676,1,2,,,1,120000,,,,,,2,,,
3676,2,1,,,,,,,,,,,,,
3676,4,1,,,1,120000,,,,,,2,,,
3676,11,20,,,,,4,,,6,9000,,,,
3676,12,18,,,,,,,,,,,,,
3678,1,4,,,2,300000,,,,,,2,,,
3678,2,2,,,,,,,,,,,,,
3678,4,2,,,2,300000,,,,,,2,,,
3678,11,20,,,,,2,,,3,5000,,,,
3678,12,10,,,,,,,,,,,,,
3679,1,6,,,2,290000,1,60,120000,20,40000,2,,,10
3679,2,3,,,,,,,,,,,,,
3679,4,3,,,2,290000,1,60,120000,20,40000,2,,,10
3679,11,25,10,6000,,,4,,,4,6000,,,,
