"recno","date","day","x3_1","x3_2","x3_2drm","x3_3"
519,2,14,3,300,300,1
519,2,15,3,400,400,1
519,2,16,3,600,600,1
519,2,17,3,600,600,1
519,2,18,3,400,400,1
519,2,19,3,600,600,1
519,2,20,3,600,600,1
519,2,21,3,600,600,1
519,2,22,3,600,600,1
519,2,24,3,600,600,1
519,2,25,3,500,500,1
519,2,26,3,300,300,1
519,2,27,3,390,390,1
519,2,28,3,400,400,1
520,2,1,3,450,450,1
520,2,2,3,440,440,1
520,2,3,3,400,400,1
520,2,4,3,450,450,1
520,2,5,3,420,420,1
520,2,6,3,420,420,1
520,2,8,3,400,400,1
520,2,9,3,450,450,1
520,2,10,3,500,500,1
520,2,11,3,460,460,1
520,2,12,3,400,400,1
520,2,14,3,400,400,1
520,2,15,3,350,350,1
520,2,16,3,400,400,1
520,2,17,3,420,420,1
520,2,19,3,400,400,1
520,2,20,3,360,360,1
520,2,23,3,400,400,1
520,2,25,3,390,390,1
520,2,26,3,420,420,1
520,2,27,3,420,420,1
523,2,2,4,100,100,1
527,2,9,3,100,100,1
528,2,2,3,200,200,1
528,2,3,3,200,200,1
528,2,4,3,200,200,1
528,2,5,3,200,200,1
528,2,6,3,400,400,1
528,2,8,3,200,200,1
528,2,9,3,200,200,1
528,2,10,3,200,200,1
528,2,11,3,200,200,1
528,2,12,3,200,200,1
528,2,13,3,200,200,1
528,2,15,3,200,200,1
538,2,11,4,1000,1000,1
538,2,12,4,200,200,1
538,2,13,4,200,200,1
538,2,13,5,1500,1500,1
538,2,16,5,520,520,1
538,2,17,1,28500,28500,1
538,2,18,4,220,220,1
538,2,21,2,8000,8000,1
538,2,24,3,160,160,1
540,2,20,3,1600,1600,1
543,2,4,2,1500,1500,1
543,2,12,2,1000,1000,1
543,2,15,3,500,500,1
543,2,22,3,1500,1500,1
543,2,24,3,1500,1500,1
543,2,28,3,1000,1000,1
544,2,25,3,1000,1000,1
579,2,16,2,950,950,1
588,2,1,3,1500,1500,1
588,2,5,3,2000,2000,1
588,2,7,3,1000,1000,1
588,2,14,3,1000,1000,1
588,2,23,3,1000,1000,1
588,2,24,3,1000,1000,1
588,2,25,3,1000,1000,1
588,2,26,4,2500,2500,1
588,2,27,5,1000,1000,1
590,2,5,3,300,300,1
590,2,10,3,500,500,1
590,2,12,3,300,300,1
590,2,18,3,300,300,1
590,2,21,3,500,500,1
592,2,20,2,10000,10000,1
593,2,1,3,200,200,1
593,2,2,3,300,300,1
595,2,28,2,28000,28000,1
643,2,11,2,1580,1580,1
643,2,16,3,100,100,1
643,2,17,3,220,220,1
643,2,20,3,300,300,1
643,2,27,3,100,100,1
678,2,2,4,150,150,1
678,2,3,4,150,150,1
678,2,4,4,200,200,1
678,2,5,4,200,200,1
678,2,6,4,250,250,1
678,2,7,4,150,150,1
678,2,9,4,200,200,1
678,2,10,4,200,200,1
678,2,11,4,100,100,1
678,2,12,4,150,150,1
678,2,13,4,250,250,1
678,2,14,4,200,200,1
678,2,16,4,150,150,1
678,2,17,4,150,150,1
678,2,18,4,200,200,1
678,2,19,4,150,150,1
678,2,20,4,200,200,1
678,2,21,4,200,200,1
678,2,23,4,250,250,1
678,2,24,4,200,200,1
678,2,25,4,150,150,1
678,2,26,4,200,200,1
678,2,27,4,250,250,1
678,2,28,4,150,150,1
688,2,1,3,400,400,1
688,2,2,3,400,400,1
688,2,3,3,500,500,1
688,2,4,3,500,500,1
688,2,5,3,400,400,1
688,2,8,3,500,500,1
688,2,9,3,500,500,1
688,2,10,3,400,400,1
688,2,11,3,600,600,1
688,2,12,3,500,500,1
688,2,13,3,200,200,1
688,2,15,3,400,400,1
688,2,16,3,500,500,1
688,2,17,3,600,600,1
688,2,18,3,400,400,1
688,2,19,3,400,400,1
688,2,20,3,200,200,1
688,2,21,3,400,400,1
688,2,22,3,500,500,1
688,2,23,3,400,400,1
688,2,24,3,500,500,1
688,2,25,3,500,500,1
688,2,26,3,500,500,1
688,2,27,3,400,400,1
692,2,1,3,150,150,1
692,2,2,3,200,200,1
692,2,5,3,200,200,1
692,2,8,3,150,150,1
692,2,10,3,150,150,1
692,2,22,3,200,200,1
692,2,25,3,200,200,1
698,2,6,3,1500,1500,1
698,2,7,3,1500,1500,1
698,2,8,3,1500,1500,1
698,2,9,3,500,500,1
704,2,2,3,140,140,1
704,2,3,3,140,140,1
704,2,4,3,140,140,1
704,2,5,3,140,140,1
704,2,6,3,140,140,1
704,2,9,3,140,140,1
705,2,4,3,150,150,1
705,2,5,3,150,150,1
705,2,6,3,150,150,1
705,2,9,3,150,150,1
705,2,10,3,150,150,1
705,2,11,3,150,150,1
705,2,12,3,150,150,1
705,2,16,3,150,150,1
705,2,17,3,150,150,1
705,2,18,3,150,150,1
705,2,19,3,150,150,1
705,2,20,3,150,150,1
705,2,23,3,150,150,1
705,2,26,3,150,150,1
705,2,27,3,150,150,1
739,2,2,3,300,300,1
739,2,3,3,300,300,1
739,2,4,3,300,300,1
739,2,5,3,300,300,1
739,2,6,3,300,300,1
739,2,7,3,300,300,1
739,2,9,3,300,300,1
739,2,10,3,300,300,1
739,2,11,3,300,300,1
739,2,12,3,300,300,1
739,2,13,3,300,300,1
739,2,14,3,150,150,1
739,2,16,3,300,300,1
739,2,17,3,300,300,1
739,2,18,3,300,300,1
739,2,19,3,300,300,1
739,2,20,3,300,300,1
740,2,2,3,400,400,1
740,2,3,3,400,400,1
740,2,4,3,400,400,1
740,2,5,3,400,400,1
740,2,6,3,400,400,1
740,2,9,3,400,400,1
740,2,10,3,400,400,1
740,2,11,3,300,300,1
740,2,12,3,400,400,1
740,2,13,3,400,400,1
740,2,15,3,400,400,1
740,2,16,3,400,400,1
740,2,17,3,300,300,1
740,2,18,3,300,300,1
740,2,19,3,400,400,1
740,2,20,3,400,400,1
740,2,21,3,400,400,1
740,2,22,3,400,400,1
740,2,24,3,300,300,1
740,2,25,3,300,300,1
740,2,26,3,300,300,1
746,2,1,3,500,500,1
746,2,2,3,500,500,1
746,2,3,3,500,500,1
746,2,4,3,300,300,1
746,2,5,3,500,500,1
746,2,6,3,400,400,1
746,2,9,3,400,400,1
746,2,10,3,300,300,1
746,2,11,3,500,500,1
746,2,12,3,400,400,1
746,2,13,3,400,400,1
746,2,14,3,400,400,1
746,2,16,3,500,500,1
746,2,17,3,500,500,1
746,2,18,3,400,400,1
746,2,19,3,500,500,1
746,2,20,3,500,500,1
746,2,23,3,500,500,1
746,2,24,3,500,500,1
746,2,25,3,500,500,1
746,2,26,3,500,500,1
746,2,27,3,500,500,1
755,2,1,4,300,300,1
755,2,3,2,500,500,1
755,2,4,4,1300,1300,1
755,2,9,4,1300,1300,1
755,2,11,2,3000,3000,1
755,2,13,2,18000,18000,1
755,2,25,4,150,150,1
784,2,7,3,1500,1500,1
784,2,11,3,800,800,1
784,2,13,3,1500,1500,1
784,2,19,2,4200,4200,1
784,2,24,3,2000,2000,1
784,2,25,3,5000,5000,1
788,2,4,4,120,120,1
788,2,6,4,150,150,1
788,2,9,4,150,150,1
788,2,12,4,150,150,1
788,2,16,4,100,100,1
788,2,18,4,100,100,1
788,2,20,4,150,150,1
788,2,22,4,200,200,1
788,2,26,4,150,150,1
802,2,2,3,850,850,1
802,2,3,3,900,900,1
802,2,4,3,950,950,1
802,2,5,3,600,600,1
802,2,6,3,1100,1100,1
802,2,7,3,350,350,1
802,2,9,3,950,950,1
802,2,10,3,800,800,1
802,2,11,3,700,700,1
802,2,12,3,1100,1100,1
802,2,13,3,950,950,1
802,2,14,3,350,350,1
802,2,16,3,950,950,1
802,2,17,3,950,950,1
802,2,18,3,800,800,1
802,2,19,3,850,850,1
802,2,20,3,1100,1100,1
802,2,21,3,450,450,1
802,2,23,3,950,950,1
802,2,24,3,800,800,1
802,2,25,3,850,850,1
802,2,26,3,1100,1100,1
802,2,27,3,950,950,1
802,2,28,3,1100,1100,1
812,2,10,3,300,300,1
812,2,11,3,200,200,1
812,2,12,3,300,300,1
812,2,14,3,200,200,1
812,2,15,3,200,200,1
812,2,16,3,200,200,1
812,2,17,3,200,200,1
812,2,18,3,300,300,1
812,2,19,3,200,200,1
812,2,22,3,200,200,1
812,2,23,3,200,200,1
812,2,24,3,300,300,1
812,2,25,3,200,200,1
812,2,27,3,300,300,1
813,2,1,4,800,800,1
813,2,2,4,1000,1000,1
813,2,3,4,1000,1000,1
813,2,4,4,500,500,1
813,2,5,4,1000,1000,1
813,2,7,4,500,500,1
813,2,10,4,120,120,1
813,2,12,4,1000,1000,1
813,2,13,4,750,750,1
813,2,14,4,500,500,1
813,2,15,4,500,500,1
813,2,16,4,500,500,1
813,2,17,4,600,600,1
813,2,18,4,500,500,1
813,2,22,4,500,500,1
814,2,1,3,200,200,1
814,2,2,3,200,200,1
814,2,3,3,200,200,1
814,2,4,3,200,200,1
814,2,5,3,200,200,1
814,2,6,3,200,200,1
814,2,7,4,200,200,1
814,2,8,4,500,500,1
814,2,9,3,200,200,1
814,2,10,2,5500,5500,1
814,2,10,3,200,200,1
814,2,11,3,200,200,1
814,2,12,3,200,200,1
814,2,13,3,200,200,1
814,2,14,2,2000,2000,1
814,2,14,3,200,200,1
814,2,15,3,200,200,1
814,2,24,3,300,300,1
814,2,25,3,400,400,1
814,2,26,3,300,300,1
814,2,27,3,350,350,1
814,2,28,3,300,300,1
815,2,1,4,400,400,1
815,2,2,2,2500,2500,1
815,2,6,3,1000,1000,1
815,2,7,1,40000,40000,1
815,2,22,3,2500,2500,1
816,2,1,4,200,200,1
816,2,2,2,300,300,1
818,2,1,3,200,200,1
818,2,3,3,200,200,1
818,2,5,3,300,300,1
818,2,7,3,300,300,1
818,2,9,3,300,300,1
818,2,11,3,300,300,1
818,2,14,3,250,250,1
818,2,16,3,250,250,1
818,2,19,3,300,300,1
818,2,21,3,150,150,1
818,2,24,3,200,200,1
818,2,27,3,250,250,1
827,2,5,2,3000,3000,1
830,2,8,1,150000,150000,1
830,2,9,3,200,200,1
830,2,13,3,500,500,1
830,2,14,3,200,200,1
830,2,17,3,200,200,1
830,2,19,3,200,200,1
830,2,22,3,200,200,1
830,2,23,3,200,200,1
830,2,26,3,200,200,1
830,2,27,3,200,200,1
831,2,2,3,200,200,1
831,2,9,3,300,300,1
831,2,12,3,200,200,1
831,2,16,3,300,300,1
831,2,28,3,300,300,1
836,2,1,3,200,200,1
836,2,2,3,100,100,1
836,2,3,3,100,100,1
836,2,4,3,100,100,1
836,2,5,3,200,200,1
836,2,6,3,200,200,1
836,2,7,3,100,100,1
836,2,8,3,200,200,1
836,2,9,3,200,200,1
836,2,10,3,200,200,1
836,2,11,3,200,200,1
836,2,12,3,200,200,1
836,2,13,3,200,200,1
836,2,14,3,200,200,1
836,2,15,3,200,200,1
836,2,16,3,100,100,1
836,2,17,3,100,100,1
836,2,18,3,100,100,1
836,2,19,3,100,100,1
836,2,20,3,100,100,1
836,2,21,3,100,100,1
836,2,22,3,100,100,1
836,2,23,3,100,100,1
836,2,24,3,200,200,1
836,2,25,3,200,200,1
836,2,26,3,100,100,1
836,2,27,3,200,200,1
836,2,28,3,200,200,1
843,2,8,3,500,500,1
843,2,13,3,400,400,1
843,2,18,3,400,400,1
849,2,6,3,1000,1000,1
849,2,13,3,1000,1000,1
849,2,19,3,1000,1000,1
849,2,23,3,1000,1000,1
850,2,7,3,1000,1000,1
850,2,23,3,1000,1000,1
851,2,3,3,1000,1000,1
851,2,19,3,1000,1000,1
851,2,26,3,1000,1000,1
853,2,10,3,1000,1000,1
853,2,20,3,500,500,1
856,2,1,3,200,200,1
856,2,2,3,400,400,1
856,2,3,3,400,400,1
856,2,4,3,400,400,1
856,2,5,3,500,500,1
856,2,6,3,500,500,1
856,2,7,3,400,400,1
856,2,8,3,200,200,1
856,2,9,3,500,500,1
856,2,10,3,500,500,1
856,2,11,3,500,500,1
856,2,12,3,500,500,1
856,2,13,3,500,500,1
856,2,14,3,400,400,1
856,2,15,3,200,200,1
856,2,16,3,400,400,1
856,2,17,3,500,500,1
856,2,18,3,500,500,1
856,2,19,3,500,500,1
856,2,20,3,400,400,1
856,2,21,3,400,400,1
856,2,22,3,200,200,1
856,2,23,3,500,500,1
856,2,24,3,500,500,1
856,2,25,3,500,500,1
856,2,26,3,400,400,1
856,2,27,3,500,500,1
856,2,28,3,600,600,1
857,2,2,3,100,100,1
857,2,3,3,100,100,1
857,2,4,3,100,100,1
857,2,5,3,100,100,1
857,2,6,3,100,100,1
857,2,9,3,100,100,1
857,2,10,3,100,100,1
857,2,11,3,100,100,1
857,2,12,3,100,100,1
857,2,13,3,100,100,1
857,2,16,3,100,100,1
857,2,17,3,100,100,1
857,2,18,3,100,100,1
857,2,19,3,100,100,1
857,2,20,3,100,100,1
857,2,23,3,100,100,1
857,2,24,3,100,100,1
857,2,25,3,100,100,1
857,2,27,3,100,100,1
860,2,2,3,600,600,1
860,2,3,3,800,800,1
860,2,4,3,1000,1000,1
860,2,5,3,1000,1000,1
860,2,6,3,800,800,1
860,2,7,3,200,200,1
860,2,9,3,1000,1000,1
860,2,10,3,600,600,1
860,2,11,3,500,500,1
860,2,12,3,500,500,1
860,2,13,3,600,600,1
860,2,14,3,200,200,1
860,2,16,3,600,600,1
860,2,17,3,600,600,1
860,2,18,3,800,800,1
860,2,19,3,1000,1000,1
860,2,20,3,1000,1000,1
860,2,21,3,400,400,1
860,2,23,3,800,800,1
860,2,24,3,800,800,1
860,2,25,3,800,800,1
860,2,26,3,1000,1000,1
860,2,27,3,1000,1000,1
861,2,2,4,150,150,1
861,2,3,4,150,150,1
861,2,4,3,150,150,1
861,2,5,3,150,150,1
861,2,6,3,150,150,1
861,2,9,3,100,100,1
861,2,10,3,100,100,1
861,2,11,3,200,200,1
861,2,12,3,200,200,1
861,2,13,3,150,150,1
861,2,16,3,100,100,1
861,2,17,3,100,100,1
861,2,18,3,150,150,1
861,2,19,3,200,200,1
861,2,20,3,200,200,1
861,2,23,3,150,150,1
861,2,24,3,200,200,1
861,2,25,3,100,100,1
861,2,26,3,200,200,1
861,2,27,3,200,200,1
863,2,2,3,100,100,1
863,2,3,3,100,100,1
863,2,4,3,100,100,1
863,2,5,3,100,100,1
863,2,6,3,100,100,1
863,2,9,3,150,150,1
863,2,10,3,200,200,1
863,2,11,3,100,100,1
863,2,12,3,100,100,1
863,2,13,3,100,100,1
863,2,16,3,100,100,1
863,2,17,3,100,100,1
863,2,18,3,100,100,1
863,2,19,3,100,100,1
863,2,20,3,100,100,1
863,2,23,3,100,100,1
863,2,24,3,100,100,1
863,2,25,3,100,100,1
863,2,26,3,100,100,1
863,2,27,3,100,100,1
864,2,1,3,200,200,1
864,2,2,3,600,600,1
864,2,3,3,500,500,1
864,2,4,3,600,600,1
864,2,5,3,800,800,1
864,2,6,3,600,600,1
864,2,7,3,200,200,1
864,2,8,3,200,200,1
864,2,9,3,500,500,1
864,2,10,3,600,600,1
864,2,11,3,600,600,1
864,2,12,3,600,600,1
864,2,13,3,600,600,1
864,2,14,3,200,200,1
864,2,15,3,200,200,1
864,2,16,3,500,500,1
864,2,17,3,600,600,1
864,2,18,3,600,600,1
864,2,19,3,600,600,1
864,2,20,3,1000,1000,1
864,2,21,3,200,200,1
864,2,22,3,200,200,1
864,2,23,3,500,500,1
864,2,24,3,600,600,1
864,2,25,3,500,500,1
864,2,26,3,600,600,1
864,2,27,3,600,600,1
864,2,28,3,200,200,1
866,3,6,3,600,600,1
866,3,8,1,54000,54000,1
866,3,10,3,600,600,1
866,3,24,3,600,600,1
866,3,30,3,600,600,1
867,3,8,1,40000,40000,1
867,3,27,2,1200,1200,1
868,3,8,1,30000,30000,1
869,3,5,3,1000,1000,1
869,3,10,3,1000,1000,1
869,3,13,3,600,600,1
869,3,17,2,1500,1500,1
869,3,21,3,600,600,1
869,3,25,3,1000,1000,1
869,3,30,2,1200,1200,1
871,3,2,3,400,400,1
871,3,3,3,400,400,1
871,3,10,3,400,400,1
871,3,16,3,400,400,1
871,3,18,3,500,500,1
871,3,24,3,400,400,1
871,3,28,3,400,400,1
887,3,4,4,1100,1100,1
887,3,7,4,1200,1200,1
887,3,10,4,1300,1300,1
887,3,13,3,1200,1200,1
887,3,16,3,1400,1400,1
887,3,19,3,1200,1200,1
887,3,22,4,1200,1200,1
887,3,25,3,1300,1300,1
887,3,28,3,1100,1100,1
892,3,2,3,1000,1000,1
892,3,3,3,1000,1000,1
892,3,4,3,1000,1000,1
892,3,6,3,1000,1000,1
892,3,10,3,1000,1000,1
892,3,12,3,1000,1000,1
892,3,14,3,1000,1000,1
892,3,15,3,1000,1000,1
892,3,16,3,1000,1000,1
892,3,18,3,1000,1000,1
892,3,19,3,1000,1000,1
892,3,20,3,1000,1000,1
892,3,21,3,1000,1000,1
892,3,22,3,1000,1000,1
892,3,23,3,1600,1600,1
892,3,24,3,1000,1000,1
892,3,25,3,1000,1000,1
892,3,26,3,1000,1000,1
892,3,27,3,1000,1000,1
892,3,29,3,1000,1000,1
892,3,30,3,1000,1000,1
892,3,31,3,1000,1000,1
901,3,2,3,600,600,1
901,3,3,3,300,300,1
901,3,6,3,400,400,1
901,3,7,3,400,400,1
901,3,8,3,400,400,1
901,3,9,3,400,400,1
901,3,10,3,600,600,1
901,3,11,3,400,400,1
901,3,12,3,300,300,1
901,3,14,3,600,600,1
901,3,15,3,500,500,1
901,3,16,3,800,800,1
901,3,18,3,500,500,1
901,3,19,3,500,500,1
901,3,20,3,400,400,1
901,3,21,3,500,500,1
901,3,23,3,600,600,1
901,3,25,3,1000,1000,1
901,3,26,3,300,300,1
901,3,27,3,400,400,1
901,3,30,3,300,300,1
901,3,31,3,300,300,1
902,3,2,3,2000,2000,1
902,3,3,3,2000,2000,1
902,3,4,3,2000,2000,1
902,3,6,3,2000,2000,1
902,3,7,3,2000,2000,1
902,3,9,3,2000,2000,1
902,3,10,3,2000,2000,1
902,3,11,3,2000,2000,1
902,3,12,3,2000,2000,1
902,3,13,3,2000,2000,1
902,3,15,3,2000,2000,1
902,3,16,3,2000,2000,1
902,3,17,3,2000,2000,1
902,3,18,3,1500,1500,1
902,3,19,3,2000,2000,1
902,3,20,3,2000,2000,1
902,3,21,3,2000,2000,1
902,3,23,3,2000,2000,1
902,3,24,3,2000,2000,1
902,3,25,3,2000,2000,1
902,3,26,3,2000,2000,1
902,3,27,3,2000,2000,1
902,3,28,3,2000,2000,1
902,3,30,3,1000,1000,1
902,3,31,3,2000,2000,1
903,3,3,3,500,500,1
903,3,5,3,500,500,1
903,3,9,3,300,300,1
903,3,11,3,500,500,1
903,3,14,3,500,500,1
903,3,15,3,1000,1000,1
903,3,18,3,500,500,1
903,3,22,3,600,600,1
903,3,24,3,600,600,1
903,3,27,3,500,500,1
903,3,30,3,300,300,1
904,3,8,3,800,800,1
904,3,9,3,600,600,1
904,3,10,3,600,600,1
904,3,11,3,700,700,1
904,3,14,3,700,700,1
904,3,15,3,800,800,1
904,3,16,3,800,800,1
904,3,20,3,600,600,1
904,3,21,3,800,800,1
904,3,23,3,800,800,1
904,3,24,3,700,700,1
904,3,26,3,700,700,1
904,3,30,3,800,800,1
904,3,31,3,800,800,1
905,3,2,3,1000,1000,1
905,3,4,3,600,600,1
905,3,5,3,800,800,1
905,3,6,3,600,600,1
905,3,7,3,800,800,1
905,3,8,3,800,800,1
905,3,9,3,500,500,1
905,3,10,3,600,600,1
905,3,12,3,800,800,1
905,3,13,3,500,500,1
905,3,14,3,600,600,1
905,3,16,3,700,700,1
905,3,18,3,800,800,1
905,3,19,3,800,800,1
905,3,20,3,600,600,1
905,3,22,3,500,500,1
905,3,24,3,800,800,1
905,3,26,3,600,600,1
905,3,28,3,800,800,1
905,3,29,3,500,500,1
905,3,31,3,500,500,1
906,3,2,3,800,800,1
906,3,3,3,1000,1000,1
906,3,5,3,1000,1000,1
906,3,6,3,1000,1000,1
906,3,7,3,1000,1000,1
906,3,9,3,1000,1000,1
906,3,12,3,1000,1000,1
906,3,13,3,800,800,1
906,3,18,3,1000,1000,1
906,3,19,3,600,600,1
906,3,20,3,1000,1000,1
906,3,23,3,800,800,1
906,3,24,3,1000,1000,1
906,3,25,3,1000,1000,1
906,3,26,3,1000,1000,1
906,3,27,3,1000,1000,1
906,3,30,3,1000,1000,1
906,3,31,3,800,800,1
907,3,1,3,300,300,1
907,3,2,3,300,300,1
907,3,3,3,300,300,1
907,3,4,3,300,300,1
907,3,5,3,300,300,1
907,3,6,3,300,300,1
907,3,7,3,400,400,1
907,3,9,3,300,300,1
907,3,10,3,300,300,1
907,3,11,3,300,300,1
907,3,12,3,300,300,1
907,3,13,3,300,300,1
907,3,14,3,300,300,1
907,3,15,3,300,300,1
907,3,16,3,300,300,1
907,3,17,3,300,300,1
907,3,18,3,300,300,1
907,3,19,3,300,300,1
907,3,20,3,200,200,1
907,3,21,3,300,300,1
907,3,23,3,300,300,1
907,3,24,3,300,300,1
907,3,25,3,300,300,1
907,3,26,3,300,300,1
907,3,27,3,300,300,1
907,3,28,3,300,300,1
907,3,29,3,300,300,1
907,3,30,3,300,300,1
907,3,31,3,300,300,1
909,3,4,3,200,200,1
909,3,6,3,100,100,1
909,3,7,3,200,200,1
909,3,8,3,200,200,1
909,3,11,3,200,200,1
909,3,16,3,150,150,1
909,3,18,3,100,100,1
909,3,23,3,100,100,1
909,3,31,3,100,100,1
910,3,2,3,800,800,1
910,3,3,3,800,800,1
910,3,4,3,800,800,1
910,3,5,3,800,800,1
910,3,6,3,800,800,1
910,3,9,3,800,800,1
910,3,10,3,800,800,1
910,3,11,3,800,800,1
910,3,12,3,800,800,1
910,3,13,3,800,800,1
910,3,16,3,800,800,1
910,3,17,3,800,800,1
910,3,18,3,800,800,1
910,3,19,3,800,800,1
910,3,20,3,800,800,1
910,3,23,3,800,800,1
910,3,24,3,800,800,1
910,3,25,3,800,800,1
910,3,26,3,800,800,1
910,3,27,3,800,800,1
910,3,30,3,800,800,1
910,3,31,3,800,800,1
916,3,1,3,500,500,1
916,3,2,3,500,500,1
916,3,3,3,500,500,1
916,3,4,3,500,500,1
916,3,5,3,500,500,1
916,3,6,3,500,500,1
916,3,7,3,500,500,1
916,3,9,3,500,500,1
916,3,10,3,500,500,1
916,3,11,3,500,500,1
916,3,12,3,500,500,1
916,3,13,3,500,500,1
916,3,14,3,500,500,1
916,3,16,3,500,500,1
916,3,17,3,500,500,1
916,3,18,3,500,500,1
916,3,19,3,500,500,1
916,3,20,3,500,500,1
916,3,21,3,500,500,1
916,3,23,3,500,500,1
916,3,24,3,500,500,1
916,3,25,3,500,500,1
916,3,26,3,500,500,1
916,3,27,3,500,500,1
916,3,28,3,500,500,1
916,3,29,3,500,500,1
916,3,30,3,500,500,1
916,3,31,3,500,500,1
924,3,1,2,6000,6000,1
924,3,7,2,4000,4000,1
924,3,15,2,4000,4000,1
924,3,22,2,4500,4500,1
929,3,2,3,1000,1000,1
929,3,3,3,1000,1000,1
929,3,4,3,1000,1000,1
929,3,5,3,1000,1000,1
929,3,6,3,1000,1000,1
929,3,7,3,1000,1000,1
929,3,8,2,3000,3000,1
929,3,9,3,1000,1000,1
929,3,10,3,1000,1000,1
929,3,11,3,1000,1000,1
929,3,12,3,1000,1000,1
929,3,13,3,1000,1000,1
929,3,14,3,1000,1000,1
929,3,16,3,1000,1000,1
929,3,17,3,600,600,1
929,3,18,3,1000,1000,1
929,3,19,3,1000,1000,1
929,3,21,3,1000,1000,1
929,3,23,3,1200,1200,1
929,3,24,3,1000,1000,1
929,3,25,3,1000,1000,1
929,3,26,3,1000,1000,1
929,3,27,3,1000,1000,1
929,3,28,3,1000,1000,1
929,3,30,3,1000,1000,1
929,3,31,3,1200,1200,1
930,3,8,3,5000,5000,1
936,3,2,3,1000,1000,1
936,3,3,3,1000,1000,1
936,3,4,3,1000,1000,1
936,3,5,3,1000,1000,1
936,3,6,3,1000,1000,1
936,3,7,3,1000,1000,1
936,3,9,3,1000,1000,1
936,3,10,3,1200,1200,1
936,3,11,3,1200,1200,1
936,3,12,3,1200,1200,1
936,3,13,3,1500,1500,1
936,3,15,3,500,500,1
936,3,16,3,1200,1200,1
936,3,17,3,1200,1200,1
936,3,18,3,1200,1200,1
936,3,19,3,1200,1200,1
936,3,20,3,1200,1200,1
936,3,21,3,1000,1000,1
936,3,23,3,1200,1200,1
936,3,24,3,1200,1200,1
936,3,25,3,1200,1200,1
936,3,26,3,1200,1200,1
936,3,27,3,1200,1200,1
936,3,28,3,1200,1200,1
936,3,30,3,1300,1300,1
950,3,1,3,400,400,1
950,3,3,3,250,250,1
950,3,4,3,400,400,1
950,3,5,3,350,350,1
950,3,7,3,400,400,1
950,3,8,3,400,400,1
950,3,9,3,400,400,1
950,3,10,3,400,400,1
950,3,11,3,420,420,1
950,3,12,3,300,300,1
950,3,14,3,400,400,1
950,3,15,3,300,300,1
950,3,16,3,300,300,1
950,3,17,3,260,260,1
950,3,20,3,300,300,1
950,3,21,3,320,320,1
950,3,22,3,400,400,1
950,3,23,3,400,400,1
950,3,24,3,340,340,1
950,3,25,3,300,300,1
950,3,26,3,400,400,1
950,3,27,3,300,300,1
950,3,28,3,250,250,1
950,3,30,3,300,300,1
950,3,31,3,300,300,1
955,3,2,3,150,150,1
955,3,3,3,150,150,1
955,3,4,3,150,150,1
955,3,5,3,150,150,1
955,3,6,3,150,150,1
955,3,9,3,150,150,1
955,3,10,3,150,150,1
955,3,11,3,150,150,1
955,3,12,3,150,150,1
955,3,13,3,150,150,1
959,3,2,3,200,200,1
959,3,3,3,300,300,1
959,3,4,3,100,100,1
959,3,5,3,100,100,1
959,3,6,3,100,100,1
959,3,9,3,200,200,1
959,3,10,3,150,150,1
959,3,11,3,100,100,1
959,3,12,3,100,100,1
959,3,13,3,150,150,1
959,3,16,3,200,200,1
959,3,17,3,150,150,1
959,3,18,3,150,150,1
959,3,19,3,100,100,1
959,3,20,3,200,200,1
959,3,23,3,200,200,1
959,3,24,3,200,200,1
959,3,25,3,200,200,1
959,3,26,3,200,200,1
959,3,27,3,200,200,1
959,3,30,3,200,200,1
959,3,31,3,200,200,1
962,3,2,3,300,300,1
962,3,3,3,400,400,1
962,3,5,3,1000,1000,1
962,3,6,3,300,300,1
962,3,9,3,400,400,1
962,3,10,3,500,500,1
962,3,11,3,500,500,1
962,3,12,3,400,400,1
962,3,13,3,800,800,1
962,3,17,3,400,400,1
962,3,18,3,300,300,1
962,3,19,3,500,500,1
962,3,27,3,300,300,1
962,3,30,3,600,600,1
962,3,31,3,800,800,1
973,3,2,3,400,400,1
973,3,3,3,300,300,1
973,3,4,3,400,400,1
973,3,5,3,400,400,1
973,3,6,3,500,500,1
973,3,9,3,400,400,1
973,3,10,3,300,300,1
973,3,11,3,300,300,1
973,3,12,3,400,400,1
973,3,13,3,400,400,1
973,3,16,3,200,200,1
973,3,17,3,300,300,1
973,3,18,3,300,300,1
973,3,19,3,400,400,1
973,3,20,3,300,300,1
973,3,21,3,300,300,1
973,3,22,3,400,400,1
973,3,24,3,300,300,1
973,3,25,3,400,400,1
973,3,26,3,400,400,1
973,3,27,3,300,300,1
973,3,30,3,300,300,1
974,3,2,3,600,600,1
974,3,3,3,300,300,1
974,3,4,3,400,400,1
974,3,5,3,300,300,1
974,3,6,3,300,300,1
974,3,9,3,300,300,1
974,3,10,3,400,400,1
974,3,11,3,300,300,1
974,3,12,3,300,300,1
974,3,13,3,400,400,1
974,3,16,3,400,400,1
974,3,17,3,400,400,1
974,3,18,3,400,400,1
974,3,23,3,400,400,1
974,3,24,3,400,400,1
974,3,25,3,300,300,1
974,3,26,3,400,400,1
974,3,27,3,400,400,1
974,3,28,3,400,400,1
974,3,30,3,400,400,1
974,3,31,3,400,400,1
975,3,16,2,13000,13000,1
976,3,13,2,13000,13000,1
