marz,date,year,month,poverty_rate,extreme_poverty_rate,non_poor_rate,population,crime_selected_total,Number of minor offense,Number of moderately serious offense,Number of particulary serious offences,crime_total,Number of serious offences,Annual average occupancy of a bed,Number of ambulatory clinics in rural communities,Number of avarage medical personnel,beds,Number of hospitalized patients,hospitals,Number of physicians,"Number of primary health care (PHC) service providers (except OMCs, private medical and dental offices)",crime_rate_per_100k,crime_selected_rate_per_100k,hospitals_per_100k,beds_per_10k
Aragatsotn,2019-09-01,2019,9,39.06666666666526,3.366666666666174,60.93333333333473,124960.66666666661,253.9999999999984,422.3333333333387,273.99999999999704,6.3333333333332575,811.3333333333387,108.6666666666697,189.99999999999818,16.0,529.9999999999986,186.33333333333553,5972.666666666591,5.3333333333332575,234.99999999999955,24.0,649.3482483515497,203.24400626824803,4.267019736350796,14.914429951529545
Aragatsotn,2019-10-01,2019,10,37.525,2.825,62.474999999999994,124900.75,252.25,428.25,270.75,6.25,817.25,112.0,188.0,16.0,528.5,188.75,5889.0,5.25,234.5,24.0,654.3847640893658,201.9435121538212,4.202501795231447,15.11459147608278
Aragatsotn,2019-11-01,2019,11,35.983333333334734,2.283333333333826,64.01666666666526,124840.83333333339,250.5000000000016,434.1666666666613,267.50000000000296,6.1666666666667425,823.1666666666613,115.3333333333303,186.00000000000182,16.0,527.0000000000014,191.16666666666447,5805.333333333409,5.1666666666667425,234.00000000000045,24.0,659.4212798271819,200.64301803939435,4.137983854112097,15.314753000636014
Aragatsotn,2019-12-01,2019,12,34.44166666666526,1.7416666666661742,65.55833333333473,124780.91666666661,248.7499999999984,440.0833333333387,264.24999999999704,6.0833333333332575,829.0833333333387,118.6666666666697,183.99999999999818,16.0,525.4999999999986,193.58333333333553,5721.666666666591,5.0833333333332575,233.49999999999955,24.0,664.4577955650118,199.34252392496396,4.073465912992571,15.514914525189791
Aragatsotn,2020-01-01,2020,1,32.9,1.2,67.1,124721.0,247.0,446.0,261.0,6.0,835.0,122.0,182.0,16.0,524.0,196.0,5638.0,5.0,233.0,24.0,669.4943113028279,198.04202981053712,4.008947971873221,15.715076049743026
Aragatsotn,2020-02-01,2020,2,31.283333333334802,1.100000000000091,68.71666666666519,124698.08333333336,249.7499999999975,448.3333333333312,260.8333333333335,5.9166666666667425,835.2499999999998,120.16666666666833,185.24999999999704,16.0,524.1666666666665,194.00000000000182,5710.583333333268,5.0,234.5833333333319,24.0,669.8184886807052,200.2882929542533,4.009686217573005,15.557257696075501
Aragatsotn,2020-03-01,2020,3,29.666666666665193,0.999999999999909,70.33333333333479,124675.16666666664,252.5000000000025,450.6666666666688,260.6666666666665,5.8333333333332575,835.5000000000002,118.33333333333167,188.50000000000296,16.0,524.3333333333335,191.99999999999818,5783.166666666732,5.0,236.1666666666681,24.0,670.1426660585834,202.5345560979756,4.010424463272791,15.399439342407545
Aragatsotn,2020-04-01,2020,4,28.049999999999997,0.8999999999999999,71.94999999999999,124652.25,255.25,453.0,260.5,5.75,835.75,116.5,191.75,16.0,524.5,190.0,5855.75,5.0,237.75,24.0,670.4668434364607,204.7808192416918,4.011162708972575,15.241620988740019
Aragatsotn,2020-05-01,2020,5,26.4333333333348,0.8000000000000909,73.5666666666652,124629.33333333336,257.9999999999975,455.3333333333312,260.3333333333335,5.6666666666667425,835.9999999999998,114.66666666666833,194.99999999999704,16.0,524.6666666666665,188.00000000000182,5928.333333333268,5.0,239.3333333333319,24.0,670.791020814338,207.02708238540797,4.01190095467236,15.083802635072495
Aragatsotn,2020-06-01,2020,6,24.816666666665196,0.699999999999909,75.1833333333348,124606.41666666664,260.7500000000025,457.6666666666688,260.1666666666665,5.5833333333332575,836.2500000000002,112.83333333333167,198.25000000000296,16.0,524.8333333333335,185.99999999999818,6000.916666666732,5.0,240.9166666666681,24.0,671.1151981922162,209.27334552913027,4.0126392003721465,14.925984281404538
Aragatsotn,2020-07-01,2020,7,23.2,0.6,76.8,124583.5,263.5,460.0,260.0,5.5,836.5,111.0,201.5,16.0,525.0,184.0,6073.5,5.0,242.5,24.0,671.4393755700935,211.51960867284646,4.01337744607193,14.768165927737012
Aragatsotn,2020-08-01,2020,8,21.583333333334803,0.5000000000000909,78.4166666666652,124560.58333333336,266.2499999999975,462.3333333333312,259.8333333333335,5.4166666666667425,836.7499999999998,109.16666666666833,204.74999999999704,16.0,525.1666666666665,182.00000000000182,6146.083333333268,5.0,244.0833333333319,24.0,671.7635529479709,213.76587181656265,4.014115691771714,14.610347574069488
Aragatsotn,2020-09-01,2020,9,19.966666666665198,0.399999999999909,80.03333333333481,124537.66666666664,269.0000000000025,464.6666666666688,259.6666666666665,5.3333333333332575,837.0000000000002,107.33333333333167,208.00000000000296,16.0,525.3333333333335,179.99999999999818,6218.666666666732,5.0,245.6666666666681,24.0,672.0877303258491,216.01213496028495,4.014853937471501,14.452529220401532
Aragatsotn,2020-10-01,2020,10,18.35,0.30000000000000004,81.65,124514.75,271.75,467.0,259.5,5.25,837.25,105.5,211.25,16.0,525.5,178.0,6291.25,5.0,247.25,24.0,672.4119077037263,218.25839810400112,4.015592183171285,14.294710866734007
Aragatsotn,2020-11-01,2020,11,16.733333333334805,0.200000000000091,83.2666666666652,124491.83333333336,274.4999999999975,469.3333333333312,259.3333333333335,5.1666666666667425,837.4999999999998,103.66666666666833,214.49999999999704,16.0,525.6666666666665,176.00000000000182,6363.833333333268,5.0,248.8333333333319,24.0,672.7360850816037,220.5046612477173,4.016330428871069,14.136892513066481
Aragatsotn,2020-12-01,2020,12,15.116666666665196,0.09999999999990905,84.8833333333348,124468.91666666664,277.2500000000025,471.6666666666688,259.1666666666665,5.0833333333332575,837.7500000000002,101.83333333333167,217.75000000000296,16.0,525.8333333333335,173.99999999999818,6436.416666666732,5.0,250.4166666666681,24.0,673.0602624594819,222.7509243914396,4.017068674570855,13.979074159398525
Aragatsotn,2021-01-01,2021,1,13.5,0.0,86.5,124446.0,280.0,474.0,259.0,5.0,838.0,100.0,221.0,16.0,526.0,172.0,6509.0,5.0,252.0,24.0,673.3844398373592,224.9971875351558,4.0178069202706395,13.821255805731
Aragatsotn,2021-02-01,2021,2,13.033333333333758,0.0,86.96666666666624,124462.66666666666,280.9999999999991,482.33333333332575,271.66666666665515,8.666666666663332,864.9166666666422,102.24999999999795,217.75000000000296,16.0,525.4166666666672,172.66666666666606,6474.583333333365,5.0,254.24999999999795,24.0,694.8888891792309,225.7693747443268,4.01726969124868,13.872892540188841
Aragatsotn,2021-03-01,2021,3,12.566666666666242,0.0,87.43333333333376,124479.33333333334,282.0000000000009,490.66666666667425,284.33333333334485,12.333333333336668,891.8333333333578,104.50000000000205,214.49999999999704,16.0,524.8333333333328,173.33333333333394,6440.166666666635,5.0,256.50000000000205,24.0,716.3933385211612,226.5415619534999,4.01673246222672,13.924529274646822
Aragatsotn,2021-04-01,2021,4,12.1,0.0,87.9,124496.0,283.0,499.0,297.0,16.0,918.75,106.75,211.25,16.0,524.25,174.0,6405.75,5.0,258.75,24.0,737.897787863033,227.3137491626709,4.016195233204761,13.976166009104663
Aragatsotn,2021-05-01,2021,5,11.633333333333757,0.0,88.36666666666623,124512.66666666666,283.9999999999991,507.33333333332575,309.66666666665515,19.666666666663332,945.6666666666422,108.99999999999795,208.00000000000296,16.0,523.6666666666672,174.66666666666606,6371.333333333365,5.0,260.99999999999795,24.0,759.4022372049047,228.08593637184185,4.015658004182802,14.027802743562503
Aragatsotn,2021-06-01,2021,6,11.166666666666242,0.0,88.83333333333375,124529.33333333334,285.0000000000009,515.6666666666742,322.33333333334485,23.333333333336668,972.5833333333578,111.25000000000205,204.74999999999704,16.0,523.0833333333328,175.33333333333394,6336.916666666635,5.0,263.25000000000205,24.0,780.9066865468351,228.85812358101495,4.015120775160841,14.079439478020484
Aragatsotn,2021-07-01,2021,7,10.7,0.0,89.3,124546.0,286.0,524.0,335.0,27.0,999.5,113.5,201.5,16.0,522.5,176.0,6302.5,5.0,265.5,24.0,802.4111358887068,229.63031079018594,4.014583546138882,14.131076212478323
Aragatsotn,2021-08-01,2021,8,10.233333333333757,0.0,89.76666666666624,124562.66666666666,286.9999999999991,532.3333333333258,347.66666666665515,30.666666666663332,1026.4166666666422,115.74999999999795,198.25000000000296,16.0,521.9166666666672,176.66666666666606,6268.083333333365,5.0,267.74999999999795,24.0,823.9155852305785,230.40249799935694,4.014046317116923,14.182712946936164
Aragatsotn,2021-09-01,2021,9,9.766666666666243,0.0,90.23333333333376,124579.33333333334,288.0000000000009,540.6666666666742,360.33333333334485,34.33333333333667,1053.3333333333578,118.00000000000205,194.99999999999704,16.0,521.3333333333328,177.33333333333394,6233.666666666635,5.0,270.00000000000205,24.0,845.4200345725088,231.17468520853004,4.013509088094962,14.234349681394145
Aragatsotn,2021-10-01,2021,10,9.3,0.0,90.69999999999999,124596.0,289.0,549.0,373.0,38.0,1080.25,120.25,191.75,16.0,520.75,178.0,6199.25,5.0,272.25,24.0,866.9244839143805,231.946872417701,4.012971859073003,14.285986415851985
Aragatsotn,2021-11-01,2021,11,8.833333333333758,0.0,91.16666666666623,124612.66666666666,289.9999999999991,557.3333333333258,385.66666666665515,41.66666666666333,1107.1666666666422,122.49999999999795,188.50000000000296,16.0,520.1666666666672,178.66666666666606,6164.833333333365,5.0,274.49999999999795,24.0,888.4289332562523,232.719059626872,4.012434630051044,14.337623150309826
Aragatsotn,2021-12-01,2021,12,8.366666666666243,0.0,91.63333333333375,124629.33333333334,291.0000000000009,565.6666666666742,398.33333333334485,45.33333333333667,1134.0833333333578,124.75000000000205,185.24999999999704,16.0,519.5833333333328,179.33333333333394,6130.416666666635,5.0,276.75000000000205,24.0,909.9333825981827,233.4912468360451,4.011897401029084,14.389259884767807
Aragatsotn,2022-01-01,2022,1,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-02-01,2022,2,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-03-01,2022,3,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-04-01,2022,4,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-05-01,2022,5,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-06-01,2022,6,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-07-01,2022,7,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-08-01,2022,8,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-09-01,2022,9,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-10-01,2022,10,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-11-01,2022,11,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Aragatsotn,2022-12-01,2022,12,7.9,0.0,92.1,124646.0,292.0,574.0,411.0,49.0,1161.0,127.0,182.0,16.0,519.0,180.0,6096.0,5.0,279.0,24.0,931.4378319400544,234.2634340452161,4.011360172007125,14.440896619225647
Ararat,2016-01-01,2016,1,26.9,1.0,73.1,258911.0,349.0,647.0,417.0,4.0,1225.0,157.0,228.0,50.0,1005.0,473.0,13693.0,7.0,460.0,60.0,473.1355562336093,134.79535438818743,2.7036317499063385,18.268825967224256
Ararat,2016-02-01,2016,2,26.46666666666706,1.0499999999999545,73.53333333333293,258869.00000000003,348.7500000000002,651.9999999999955,412.58333333333735,4.33333333333303,1225.666666666666,156.75000000000023,228.9999999999991,50.0,999.6666666666715,468.8333333333371,13635.500000000053,6.9166666666667425,458.0000000000018,60.0,473.4704479355694,134.72051665114594,2.671822314404089,18.110550936067956
Ararat,2016-03-01,2016,3,26.033333333332937,1.1000000000000454,73.96666666666705,258826.99999999997,348.4999999999998,657.0000000000045,408.16666666666265,4.66666666666697,1226.333333333334,156.49999999999977,230.0000000000009,50.0,994.3333333333285,464.6666666666629,13577.999999999947,6.8333333333332575,455.9999999999982,60.0,473.8053396375304,134.64567891410425,2.6400128789017527,17.952275904911225
Ararat,2016-04-01,2016,4,25.599999999999998,1.15,74.39999999999999,258785.0,348.25,662.0,403.75,5.0,1227.0,156.25,231.0,50.0,989.0,460.5,13520.5,6.75,454.0,60.0,474.14023133949047,134.5708411770628,2.6082034433995034,17.794000873754925
Ararat,2016-05-01,2016,5,25.16666666666706,1.1999999999999544,74.83333333333293,258743.00000000003,348.0000000000002,666.9999999999955,399.33333333333735,5.33333333333303,1227.666666666666,156.00000000000023,231.9999999999991,50.0,983.6666666666715,456.3333333333371,13463.000000000053,6.6666666666667425,452.0000000000018,60.0,474.4751230414505,134.4960034400213,2.5763940078972536,17.635725842598625
Ararat,2016-06-01,2016,6,24.733333333332936,1.2500000000000455,75.26666666666705,258700.99999999997,347.7499999999998,672.0000000000045,394.91666666666265,5.66666666666697,1228.333333333334,155.74999999999977,233.0000000000009,50.0,978.3333333333285,452.1666666666629,13405.499999999947,6.5833333333332575,449.9999999999982,60.0,474.8100147434115,134.4211657029796,2.544584572394917,17.477450811441894
Ararat,2016-07-01,2016,7,24.299999999999997,1.3,75.69999999999999,258659.0,347.5,677.0,390.5,6.0,1229.0,155.5,234.0,50.0,973.0,448.0,13348.0,6.5,448.0,60.0,475.1449064453716,134.34632796593814,2.512775136892668,17.319175780285594
Ararat,2016-08-01,2016,8,23.866666666667058,1.3499999999999546,76.13333333333294,258617.00000000003,347.2500000000002,681.9999999999955,386.08333333333735,6.33333333333303,1229.666666666666,155.25000000000023,234.9999999999991,50.0,967.6666666666715,443.8333333333371,13290.500000000053,6.4166666666667425,446.0000000000018,60.0,475.4797981473317,134.27149022889665,2.4809657013904185,17.160900749129294
Ararat,2016-09-01,2016,9,23.43333333333294,1.4000000000000457,76.56666666666706,258574.99999999997,346.9999999999998,687.0000000000045,381.66666666666265,6.66666666666697,1230.333333333334,154.99999999999977,236.0000000000009,50.0,962.3333333333285,439.6666666666629,13232.999999999947,6.3333333333332575,443.9999999999982,60.0,475.8146898492927,134.19665249185496,2.449156265888082,17.002625717972563
Ararat,2016-10-01,2016,10,23.0,1.4500000000000002,77.0,258533.0,346.75,692.0,377.25,7.0,1231.0,154.75,237.0,50.0,957.0,435.5,13175.5,6.25,442.0,60.0,476.1495815512527,134.12181475481347,2.4173468303858323,16.844350686816263
Ararat,2016-11-01,2016,11,22.56666666666706,1.4999999999999547,77.43333333333294,258491.00000000003,346.5000000000002,696.9999999999955,372.83333333333735,7.33333333333303,1231.666666666666,154.50000000000023,237.9999999999991,50.0,951.6666666666715,431.3333333333371,13118.000000000053,6.1666666666667425,440.0000000000018,60.0,476.4844732532128,134.046977017772,2.385537394883583,16.686075655659963
Ararat,2016-12-01,2016,12,22.13333333333294,1.5500000000000456,77.86666666666706,258448.99999999997,346.2499999999998,702.0000000000045,368.41666666666265,7.66666666666697,1232.333333333334,154.24999999999977,239.0000000000009,50.0,946.3333333333285,427.1666666666629,13060.499999999947,6.0833333333332575,437.9999999999982,60.0,476.8193649551738,133.97213928073032,2.3537279593812466,16.527800624503232
Ararat,2017-01-01,2017,1,21.7,1.6,78.3,258407.0,346.0,707.0,364.0,8.0,1233.0,154.0,240.0,50.0,941.0,423.0,13003.0,6.0,436.0,60.0,477.1542566571339,133.89730154368883,2.321918523878997,16.369525593346932
Ararat,2017-02-01,2017,2,21.54166666666681,1.466666666666788,78.45833333333319,258356.75000000006,357.49999999998954,711.2499999999961,373.2499999999916,8.499999999999545,1249.4166666666517,156.41666666666447,239.5833333333337,50.0,944.9166666666631,428.41666666666174,13035.74999999997,6.0,436.2499999999998,60.08333333333326,483.6151481408276,138.3841533357538,2.3223711018290087,16.582824205190356
Ararat,2017-03-01,2017,3,21.383333333333187,1.3333333333332122,78.6166666666668,258306.49999999994,369.00000000001046,715.5000000000039,382.5000000000084,9.000000000000455,1265.8333333333483,158.83333333333553,239.1666666666663,50.0,948.8333333333369,433.83333333333826,13068.50000000003,6.0,436.5000000000002,60.16666666666674,490.07603962453896,142.871005127831,2.322823679779022,16.796122817034362
Ararat,2017-04-01,2017,4,21.225,1.2000000000000002,78.775,258256.25,380.5,719.75,391.75,9.5,1282.25,161.25,238.75,50.0,952.75,439.25,13101.25,6.0,436.75,60.25,496.53693110823264,147.357856919896,2.3232762577290336,17.009421428877786
Ararat,2017-05-01,2017,5,21.066666666666812,1.066666666666788,78.9333333333332,258206.00000000006,391.99999999998954,723.9999999999961,400.9999999999916,9.999999999999545,1298.6666666666517,163.66666666666447,238.3333333333337,50.0,956.6666666666631,444.66666666666174,13133.99999999997,6.0,436.9999999999998,60.33333333333326,502.99782259192637,151.84470871196095,2.323728835679045,17.222720040721214
Ararat,2017-06-01,2017,6,20.90833333333319,0.9333333333332121,79.09166666666681,258155.74999999994,403.50000000001046,728.2500000000039,410.2500000000084,10.500000000000455,1315.0833333333483,166.08333333333553,237.9166666666663,50.0,960.5833333333369,450.08333333333826,13166.75000000003,6.0,437.2500000000002,60.41666666666674,509.4587140756377,156.33156050403818,2.3241814136290584,17.43601865256522
Ararat,2017-07-01,2017,7,20.75,0.8,79.25,258105.5,415.0,732.5,419.5,11.0,1331.5,168.5,237.5,50.0,964.5,455.5,13199.5,6.0,437.5,60.5,515.9196055593314,160.81841229610313,2.32463399157907,17.649317264408644
Ararat,2017-08-01,2017,8,20.59166666666681,0.666666666666788,79.40833333333319,258055.25000000006,426.49999999998954,736.7499999999961,428.7499999999916,11.499999999999545,1347.9166666666517,170.91666666666447,237.0833333333337,50.0,968.4166666666631,460.91666666666174,13232.24999999997,6.0,437.7499999999998,60.58333333333326,522.3804970430251,165.30526408816812,2.3250865695290814,17.862615876252068
Ararat,2017-09-01,2017,9,20.433333333333188,0.5333333333332122,79.5666666666668,258004.99999999994,438.00000000001046,741.0000000000039,438.0000000000084,12.000000000000455,1364.3333333333483,173.33333333333553,236.6666666666663,50.0,972.3333333333369,466.33333333333826,13265.00000000003,6.0,438.0000000000002,60.66666666666674,528.8413885267364,169.79211588024532,2.3255391474790947,18.075914488096075
Ararat,2017-10-01,2017,10,20.275,0.3999999999999999,79.725,257954.75,449.5,745.25,447.25,12.5,1380.75,175.75,236.25,50.0,976.25,471.75,13297.75,6.0,438.25,60.75,535.3022800104302,174.2789676723103,2.3259917254291063,18.289213099939502
Ararat,2017-11-01,2017,11,20.116666666666813,0.26666666666678784,79.8833333333332,257904.50000000006,460.99999999998954,749.4999999999961,456.4999999999916,12.999999999999545,1397.1666666666517,178.16666666666447,235.8333333333337,50.0,980.1666666666631,477.16666666666174,13330.49999999997,6.0,438.4999999999998,60.83333333333326,541.7631714941239,178.76581946437528,2.326444303379118,18.502511711782926
Ararat,2017-12-01,2017,12,19.95833333333319,0.13333333333321207,80.04166666666681,257854.24999999994,472.50000000001046,753.7500000000039,465.7500000000084,13.500000000000455,1413.5833333333483,180.58333333333553,235.4166666666663,50.0,984.0833333333369,482.58333333333826,13363.25000000003,6.0,438.7500000000002,60.91666666666674,548.2240629778353,183.2526712564525,2.326896881329131,18.715810323626933
Ararat,2018-01-01,2018,1,19.8,0.0,80.2,257804.0,484.0,758.0,475.0,14.0,1430.0,183.0,235.0,50.0,988.0,488.0,13396.0,6.0,439.0,61.0,554.684954461529,187.73952304851747,2.3273494592791426,18.929108935470357
Ararat,2018-02-01,2018,2,20.599999999999273,0.04166666666662877,79.40000000000073,257711.0000000001,494.49999999999045,767.2499999999916,475.08333333333326,13.916666666666742,1443.3333333333212,187.08333333332962,235.66666666666606,50.0,987.8333333333335,488.0,13679.833333333076,6.0,440.49999999999864,60.91666666666674,560.0802944622185,191.8981115904148,2.328192675556151,18.93596709452336
Ararat,2018-03-01,2018,3,21.400000000000727,0.08333333333337123,78.59999999999927,257617.9999999999,505.00000000000955,776.5000000000084,475.16666666666674,13.833333333333258,1456.6666666666788,191.16666666667038,236.33333333333394,50.0,987.6666666666665,488.0,13963.666666666924,6.0,442.00000000000136,60.83333333333326,565.4756344629227,196.05670013232347,2.3290358918331617,18.94282525357638
Ararat,2018-04-01,2018,4,22.2,0.125,77.8,257525.0,515.5,785.75,475.25,13.75,1470.0,195.25,237.0,50.0,987.5,488.0,14247.5,6.0,443.5,60.75,570.8709744636122,200.2152886742208,2.3298791081101706,18.949683412629383
Ararat,2018-05-01,2018,5,22.99999999999927,0.16666666666662877,77.00000000000072,257432.0000000001,525.9999999999905,794.9999999999916,475.33333333333326,13.666666666666742,1483.3333333333212,199.33333333332962,237.66666666666606,50.0,987.3333333333335,488.0,14531.333333333076,6.0,444.99999999999864,60.66666666666674,576.2663144643018,204.37387721611813,2.330722324387179,18.956541571682386
Ararat,2018-06-01,2018,6,23.80000000000073,0.20833333333337123,76.19999999999928,257338.9999999999,536.5000000000095,804.2500000000084,475.41666666666674,13.583333333333258,1496.6666666666788,203.41666666667038,238.33333333333394,50.0,987.1666666666665,488.0,14815.166666666924,6.0,446.50000000000136,60.58333333333326,581.6616544650061,208.5324657580268,2.3315655406641898,18.963399730735407
Ararat,2018-07-01,2018,7,24.6,0.25,75.4,257246.0,547.0,813.5,475.5,13.5,1510.0,207.5,239.0,50.0,987.0,488.0,15099.0,6.0,448.0,60.5,587.0569944656957,212.69105429992413,2.332408756941198,18.97025788978841
Ararat,2018-08-01,2018,8,25.399999999999274,0.29166666666662877,74.60000000000072,257153.0000000001,557.4999999999905,822.7499999999916,475.58333333333326,13.416666666666742,1523.3333333333212,211.58333333332962,239.66666666666606,50.0,986.8333333333335,488.0,15382.833333333076,6.0,449.49999999999864,60.41666666666674,592.4523344663851,216.84964284182146,2.3332519732182067,18.977116048841413
Ararat,2018-09-01,2018,9,26.200000000000728,0.33333333333337123,73.79999999999927,257059.9999999999,568.0000000000095,832.0000000000084,475.66666666666674,13.333333333333258,1536.6666666666788,215.66666666667038,240.33333333333394,50.0,986.6666666666665,488.0,15666.666666666924,6.0,451.00000000000136,60.33333333333326,597.8476744670894,221.00823138373013,2.3340951894952173,18.983974207894434
Ararat,2018-10-01,2018,10,27.0,0.375,73.0,256967.0,578.5,841.25,475.75,13.25,1550.0,219.75,241.0,50.0,986.5,488.0,15950.5,6.0,452.5,60.25,603.243014467779,225.16681992562746,2.3349384057722258,18.990832366947437
Ararat,2018-11-01,2018,11,27.799999999999272,0.41666666666662877,72.20000000000073,256874.0000000001,588.9999999999905,850.4999999999916,475.83333333333326,13.166666666666742,1563.3333333333212,223.83333333332962,241.66666666666606,50.0,986.3333333333335,488.0,16234.333333333076,6.0,453.99999999999864,60.16666666666674,608.6383544684685,229.3254084675248,2.3357816220492347,18.99769052600044
Ararat,2018-12-01,2018,12,28.600000000000726,0.45833333333337123,71.39999999999927,256780.9999999999,599.5000000000095,859.7500000000084,475.91666666666674,13.083333333333258,1576.6666666666788,227.91666666667038,242.33333333333394,50.0,986.1666666666665,488.0,16518.166666666926,6.0,455.50000000000136,60.08333333333326,614.0336944691727,233.48399700943347,2.3366248383262453,19.00454868505346
Ararat,2019-01-01,2019,1,29.4,0.5,70.6,256688.0,610.0,869.0,476.0,13.0,1590.0,232.0,243.0,50.0,986.0,488.0,16802.0,6.0,457.0,60.0,619.4290344698622,237.6425855513308,2.337468054603254,19.011406844106464
Ararat,2019-02-01,2019,2,29.683333333333074,0.466666666666697,70.31666666666692,256678.1666666667,609.8333333333335,888.083333333316,478.7499999999975,13.249999999999773,1612.1666666666465,232.08333333333326,243.4166666666663,50.0,980.7500000000048,488.0,16611.583333333507,6.0,455.0000000000018,60.0,628.0923923013972,237.58673394004057,2.3375576406910152,19.012135477620255
Ararat,2019-03-01,2019,3,29.966666666666924,0.43333333333330304,70.03333333333308,256668.3333333333,609.6666666666665,907.166666666684,481.5000000000025,13.500000000000227,1634.3333333333535,232.16666666666674,243.8333333333337,50.0,975.4999999999952,488.0,16421.166666666493,6.0,452.9999999999982,60.0,636.7557501329559,237.5308823287502,2.3376472267787767,19.01286411113405
Ararat,2019-04-01,2019,4,30.25,0.4,69.75,256658.5,609.5,926.25,484.25,13.75,1656.5,232.25,244.25,50.0,970.25,488.0,16230.75,6.0,451.0,60.0,645.4191079644909,237.47503071746,2.337736812866538,19.01359274464784
Ararat,2019-05-01,2019,5,30.533333333333072,0.366666666666697,69.46666666666692,256648.6666666667,609.3333333333335,945.333333333316,486.9999999999975,13.999999999999773,1678.6666666666465,232.33333333333326,244.6666666666663,50.0,965.0000000000048,488.0,16040.333333333507,6.0,449.0000000000018,60.0,654.0824657960259,237.41917910616976,2.337826398954299,19.014321378161632
Ararat,2019-06-01,2019,6,30.816666666666922,0.333333333333303,69.18333333333307,256638.8333333333,609.1666666666665,964.416666666684,489.7500000000025,14.250000000000227,1700.8333333333535,232.41666666666674,245.0833333333337,50.0,959.7499999999952,488.0,15849.916666666493,6.0,446.9999999999982,60.0,662.7458236275845,237.36332749487937,2.3379159850420606,19.015050011675427
Ararat,2019-07-01,2019,7,31.099999999999998,0.3,68.9,256629.0,609.0,983.5,492.5,14.5,1723.0,232.5,245.5,50.0,954.5,488.0,15659.5,6.0,445.0,60.0,671.4091814591195,237.30747588358918,2.338005571129822,19.01577864518922
Ararat,2019-08-01,2019,8,31.383333333333074,0.26666666666669697,68.61666666666693,256619.1666666667,608.8333333333335,1002.583333333316,495.2499999999975,14.749999999999773,1745.1666666666465,232.58333333333326,245.9166666666663,50.0,949.2500000000048,488.0,15469.083333333507,6.0,443.0000000000018,60.0,680.0725392906544,237.25162427229895,2.3380951572175834,19.01650727870301
Ararat,2019-09-01,2019,9,31.66666666666692,0.23333333333330303,68.33333333333307,256609.3333333333,608.6666666666665,1021.666666666684,498.0000000000025,15.000000000000227,1767.3333333333535,232.66666666666674,246.3333333333337,50.0,943.9999999999952,488.0,15278.666666666493,6.0,440.9999999999982,60.0,688.735897122213,237.19577266100856,2.338184743305345,19.017235912216805
Ararat,2019-10-01,2019,10,31.949999999999996,0.19999999999999996,68.05,256599.5,608.5,1040.75,500.75,15.25,1789.5,232.75,246.75,50.0,938.75,488.0,15088.25,6.0,439.0,60.0,697.399254953748,237.13992104971834,2.338274329393106,19.017964545730596
